date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2000-03-18,Data Center,Tesla V100,Africa,3793,Educational Institutions,Business,4.2,174292.44,7,Medium,4.3,73,0.16,75,55.53,310328165.73
2020-12-02,OEM,RTX 3080,Africa,824,Cloud Providers,Individual,2.8,184248.4,2,Medium,4.33,42,0.2,57,65.78,3983268503.81
1999-08-23,OEM,RTX 4090,Africa,2076,Educational Institutions,Individual,3.9,55826.25,2,High,2.13,19,0.08,54,35.52,292276400.91
1998-05-16,Data Center,RTX 3080,Africa,944,Educational Institutions,Individual,2.2,97984.04,23,Medium,0.98,30,0.22,76,39.23,287231006.51
2023-04-17,AI,Quadro P2200,Africa,1599,Gamers,Business,4.9,21576.19,25,High,2.05,47,0.07,71,62.88,520645325057.68
2011-12-03,OEM,Tesla V100,Africa,127,AI Researchers,Individual,1,86889.11,4,Medium,0.9,37,0.25,78,63.46,300571285.33
2013-06-16,Gaming,Tesla V100,Africa,2683,Gamers,Individual,2.3,15189.15,6,Low,3.61,48,0.2,67,43.48,306261116.73
2022-07-24,Gaming,Tesla T4,Africa,2227,Educational Institutions,Business,3.5,53101.31,4,Low,0.76,88,0.28,63,59.71,131485811798.69
2003-02-02,Gaming,Tesla T4,Africa,2892,Cloud Providers,Business,1.2,166879.16,2,Medium,3.31,69,0.19,69,40.81,283899888.97
2015-06-05,OEM,RTX 4090,Africa,2905,AI Researchers,Individual,4.9,21689.99,21,Low,4.25,83,0.15,84,36.15,293152930.24
2011-01-25,AI,RTX 4090,Africa,3114,AI Researchers,Individual,4.3,150198.9,3,Medium,0.29,74,0.19,71,31.67,293097191.87
2008-02-02,AI,RTX 4090,Africa,843,Educational Institutions,Business,4,136205.73,14,Low,1.47,78,0.29,68,32.32,305815104.14
2013-11-21,AI,RTX 3080,Africa,2078,Gamers,Business,3.5,111324.97,25,Medium,3.93,81,0.22,53,32.42,298157098.04
2024-09-26,OEM,Tesla T4,Africa,2942,Gamers,Business,4.4,178620.67,25,Medium,2.22,75,0.15,90,68.39,559632273628.33
2012-04-09,AI,Tesla T4,Africa,2509,Gamers,Business,2.5,151388.92,6,High,4.28,35,0.08,70,31.69,301862259.52
2010-06-04,Data Center,Tesla T4,Africa,4586,AI Researchers,Business,3.2,142807.75,16,Low,0.8,71,0.28,61,51.36,297621404.17
1996-05-21,OEM,RTX 3080,Africa,3971,Cloud Providers,Individual,4.4,130036.46,1,High,0.57,18,0.15,62,33.34,305511061.74
1998-07-19,Data Center,RTX 4090,Africa,3023,Gamers,Individual,4,145549.62,8,High,2.16,53,0.08,61,34.4,309330540.38
2012-05-25,Data Center,Tesla T4,Africa,3781,Gamers,Individual,3.1,14238.54,7,Medium,3.47,45,0.24,83,67.7,310992688.36
2008-06-23,Gaming,Quadro P2200,Africa,2464,Educational Institutions,Individual,1.7,168242.53,6,High,3.49,73,0.2,82,62.23,286752708.72
2005-01-12,Data Center,Quadro P2200,Africa,592,AI Researchers,Individual,3.4,188778.93,13,Low,2.95,56,0.25,68,36.85,308115011.85
2014-02-17,Data Center,Tesla V100,Africa,4125,Cloud Providers,Individual,4.5,110972.73,4,Low,1.34,88,0.26,71,49.99,309062465.6
1999-05-28,Gaming,Quadro P2200,Africa,1991,Gamers,Individual,4.6,58895.28,14,Low,0.32,14,0.1,81,60.35,284912310.28
2001-06-02,OEM,Tesla T4,Africa,1460,Gamers,Individual,4.1,65855.93,25,High,3.9,49,0.27,74,30.95,317587258.38
2013-09-19,AI,RTX 3080,Africa,2194,AI Researchers,Business,3.8,128659.14,15,High,1.85,19,0.22,66,69.34,286255865.79
2013-07-25,AI,Tesla V100,Africa,1718,AI Researchers,Business,2.7,136819.12,22,Medium,3.98,42,0.08,74,60.93,285848637.43
1998-06-18,Gaming,RTX 3080,Africa,1372,Cloud Providers,Individual,3.7,76523.3,1,High,3.8,51,0.13,82,48.84,299732115.55
2011-10-25,Data Center,Tesla V100,Africa,1107,Educational Institutions,Business,2.3,53903.39,2,Low,4.58,25,0.19,81,36.42,283016817.1
2003-04-27,Data Center,Quadro P2200,Africa,3585,Gamers,Business,3.2,15945.53,2,Medium,1.92,10,0.2,86,68.66,283920280.51
1994-03-29,Gaming,RTX 4090,Africa,1300,Cloud Providers,Individual,3.5,30965.76,25,High,2.41,16,0.23,76,38.53,1996705143.71
2020-10-23,OEM,Quadro P2200,Africa,4454,AI Researchers,Individual,2.9,20920.17,3,High,2.53,40,0.2,55,48.14,2125603669.1
2010-05-16,OEM,RTX 3080,Africa,2042,Cloud Providers,Business,1.8,36697.82,9,Low,4.88,76,0.24,76,63.71,301412036.35
2001-09-15,Gaming,Tesla T4,Africa,4309,Cloud Providers,Business,1.7,170582.4,25,Low,2.19,26,0.27,71,46.91,312894355.3
2024-07-31,AI,Tesla V100,Africa,3869,Cloud Providers,Business,1.6,119242.46,13,High,1.71,17,0.2,87,56.19,582027675950.18
1995-12-20,AI,RTX 4090,Africa,956,Cloud Providers,Business,2,62022.53,15,Medium,1.88,53,0.07,54,51.98,284459512.25
2018-12-05,AI,RTX 4090,Africa,4903,Gamers,Individual,1.3,169675.72,2,Low,1.56,79,0.26,56,54.49,1382580853.88
2008-10-08,AI,RTX 4090,Africa,2151,Cloud Providers,Business,1.9,60298.85,22,Low,2.35,35,0.29,58,62.37,300008595.66
2021-07-13,OEM,RTX 3080,Africa,986,Gamers,Business,1.9,133634.12,24,Medium,1.24,50,0.06,60,51.69,35945677997.96
2009-07-01,Data Center,Tesla T4,Africa,442,Cloud Providers,Business,2.3,145436.25,20,High,0.35,87,0.24,64,43.93,285054697.18
2003-08-12,Data Center,RTX 3080,Africa,2800,Cloud Providers,Business,3.2,46377.82,20,Low,2.57,27,0.21,71,38.46,307862313.4
2014-05-02,Data Center,Tesla T4,Africa,987,Educational Institutions,Individual,1.6,12222.93,20,Low,1,71,0.08,86,62.28,305460627.29
2022-08-13,AI,RTX 4090,Africa,2197,AI Researchers,Business,3.5,76049.58,6,Medium,2.33,74,0.11,53,39.99,145079774656.3
2001-04-16,Data Center,RTX 4090,Africa,1892,AI Researchers,Business,1.5,67273.4,3,Medium,4.06,73,0.22,71,56.62,311925029.79
2017-08-23,Data Center,Quadro P2200,Africa,1587,AI Researchers,Individual,4.9,53795.08,7,Low,4.46,10,0.12,85,58.26,294548807.47
2007-06-27,OEM,Tesla V100,Africa,1874,Cloud Providers,Business,2.7,102734.6,15,Low,1.69,41,0.1,57,33.05,280032144.56
2021-04-13,OEM,RTX 3080,Africa,4881,Cloud Providers,Business,2.9,176585.35,16,Low,4.57,55,0.28,60,32.58,39732320001.83
2000-02-11,Data Center,RTX 3080,Africa,2765,Educational Institutions,Business,3.3,148231.09,2,Low,2.82,70,0.09,71,46.93,317657240.17
2004-07-06,AI,Quadro P2200,Africa,3004,Educational Institutions,Business,2.5,149883.05,16,Medium,0.9,79,0.13,82,64.21,314052347.26
2009-01-24,OEM,Tesla T4,Africa,1567,Educational Institutions,Business,2,73458.32,7,High,1.92,21,0.08,73,41.94,282540310.08
2013-11-27,AI,Tesla T4,Africa,2668,Gamers,Individual,3.8,71926.37,11,Low,1.23,85,0.11,74,49.16,283677843.41
2019-11-16,AI,Tesla V100,Africa,2080,Gamers,Individual,1.1,126085.64,1,High,3.81,63,0.28,64,57.86,7469273827.36
2001-05-05,AI,RTX 3080,Africa,1590,Educational Institutions,Individual,2.3,23899.66,14,Medium,2.64,24,0.12,85,33.29,299140956.62
1997-08-18,AI,Tesla T4,Africa,4662,Gamers,Business,1.1,192831.15,24,High,2.64,15,0.26,75,60.17,288756244.43
2012-06-23,Gaming,RTX 4090,Africa,3401,Cloud Providers,Business,4.1,137188.91,22,Low,3.13,42,0.13,62,34.85,288875618.98
2008-01-30,OEM,RTX 4090,Africa,1401,Cloud Providers,Individual,2.7,134465.51,12,High,3.7,46,0.17,85,33.83,313909162.35
2007-12-28,Gaming,Tesla T4,Africa,1899,AI Researchers,Individual,3.3,85988.62,14,High,1.64,54,0.08,67,34.63,293530284.15
1999-09-09,Data Center,Tesla V100,Africa,1330,Cloud Providers,Business,1.4,183736.64,25,High,1.3,61,0.16,65,62.99,292528777.31
1997-06-29,Gaming,Tesla V100,Africa,1379,AI Researchers,Individual,3.6,181685.96,21,High,3.03,17,0.06,87,41.16,310915478.77
2000-01-30,Data Center,Quadro P2200,Africa,936,AI Researchers,Business,3.9,57278.61,11,Medium,4.65,50,0.19,70,56.22,295016502.32
2022-06-13,Data Center,RTX 3080,Africa,3104,Cloud Providers,Individual,5,145199.73,17,Medium,0.99,78,0.16,62,34.84,175779016913.69
2003-02-01,Gaming,RTX 3080,Africa,750,Gamers,Business,1.7,76375.24,1,High,1.11,52,0.15,85,62.31,285592090.09
2005-02-19,OEM,Tesla V100,Africa,2002,AI Researchers,Business,1.1,86836.32,22,Medium,4.92,16,0.16,74,64.21,302727781.46
2016-02-29,OEM,RTX 3080,Africa,3557,AI Researchers,Individual,3.4,118163.62,0,Medium,2.8,90,0.28,59,47.61,282130052.09
2014-12-29,Gaming,RTX 3080,Africa,1121,Cloud Providers,Individual,4.2,66069.07,12,High,1.53,50,0.15,57,47.92,299068120.87
2022-07-26,Data Center,RTX 3080,Africa,3135,Cloud Providers,Business,2.8,50428.97,17,Low,4.12,54,0.18,54,68.46,121026426297.06
2007-10-07,AI,Quadro P2200,Africa,3589,Gamers,Business,4.7,19046.16,15,Low,2.09,81,0.14,63,34.09,313867350.1
1994-07-29,Gaming,Quadro P2200,Africa,3878,Educational Institutions,Individual,2.4,22692.79,7,Medium,3.79,85,0.22,76,61.43,1924585404.82
2014-05-04,AI,Quadro P2200,Africa,1943,Cloud Providers,Business,2.7,21268.61,3,Low,2.76,69,0.25,74,55.49,287180935.42
2010-11-01,AI,RTX 3080,Africa,3358,Cloud Providers,Business,3.3,115559.02,25,High,3.99,77,0.18,73,63.51,300787997.35
2016-06-10,OEM,RTX 3080,Africa,2385,Gamers,Business,3,14539.45,0,High,1.08,34,0.28,68,56.09,316125172.45
2019-06-12,Gaming,RTX 4090,Africa,3090,Cloud Providers,Individual,4.6,120154.55,11,High,4.51,53,0.18,83,58.3,8096759648.36
1997-01-18,OEM,Quadro P2200,Africa,1299,Cloud Providers,Individual,3.2,171698.39,25,High,2.15,16,0.28,82,42.73,280497454.45
2003-11-26,Data Center,RTX 3080,Africa,1316,Cloud Providers,Business,4,25999.26,24,Medium,1.89,80,0.08,82,34.05,298859308.62
1999-05-24,OEM,Tesla V100,Africa,2286,Gamers,Individual,4.2,140512.52,9,Medium,0.53,56,0.1,86,45.77,281267886.38
2022-10-25,Gaming,Tesla T4,Africa,694,Gamers,Business,1.9,91131.6,3,Medium,3.56,82,0.27,80,46.75,201538127437.43
2006-05-09,Gaming,Quadro P2200,Africa,4316,Educational Institutions,Individual,1.9,139765.58,7,Low,0.45,54,0.17,62,34.21,284503797.42
1995-09-01,OEM,Tesla V100,Africa,4936,Educational Institutions,Individual,4.1,141517.1,9,Medium,4.34,85,0.09,57,53.73,302001291.65
2018-12-26,AI,Quadro P2200,Africa,649,Gamers,Business,4.5,148630.02,19,Medium,3.72,73,0.06,55,32.71,1363007242.06
1995-12-15,AI,Tesla T4,Africa,4399,Cloud Providers,Individual,2.2,181816.53,1,High,2.14,16,0.2,56,60.02,311335251.93
2008-03-23,AI,Tesla T4,Africa,4846,Educational Institutions,Business,1.8,99657.82,23,High,1.04,54,0.12,83,42.61,289429394.45
2003-12-30,AI,RTX 4090,Africa,1356,AI Researchers,Individual,1.3,148253.21,3,High,3.96,35,0.14,90,33.25,285985252.21
2019-07-19,AI,RTX 4090,Africa,1823,AI Researchers,Business,1.2,19825.42,11,Medium,3.86,84,0.17,87,31.85,6789851419.28
2009-07-08,OEM,Tesla V100,Africa,3209,AI Researchers,Individual,1.3,97494.18,24,Low,3.97,21,0.16,53,56.73,293591302.05
2000-06-16,OEM,RTX 3080,Africa,1479,Cloud Providers,Business,2.4,118644.51,3,Low,0.55,74,0.22,54,69.06,301041912.11
2006-12-09,Data Center,Tesla V100,Africa,1188,AI Researchers,Business,3.3,78424.43,2,High,3.13,28,0.09,57,30.73,290748018.03
2016-08-16,Gaming,RTX 4090,Africa,4593,Gamers,Individual,2.4,160838.98,11,Low,0.64,32,0.17,74,69.02,311917015.57
2021-11-28,OEM,Quadro P2200,Africa,329,Gamers,Individual,4.2,167468.5,15,Low,3.3,29,0.1,80,46.84,46524699564.01
2021-07-22,Data Center,Tesla T4,Africa,3556,AI Researchers,Individual,3.3,76438.56,6,High,2.21,27,0.14,71,38.27,50590971647.31
2002-07-26,Data Center,Tesla T4,Africa,112,AI Researchers,Business,1.2,58938.18,8,Medium,1.24,18,0.11,85,32.11,318073680.45
1998-06-01,Data Center,Tesla T4,Africa,3896,AI Researchers,Individual,1.5,194364.44,24,Medium,1.1,90,0.1,59,35.48,311906277.59
2004-06-10,Gaming,RTX 3080,Africa,1402,Cloud Providers,Business,2.7,51104.15,8,Medium,2.89,77,0.1,80,51.62,311763723.33
1997-04-27,Gaming,Tesla V100,Africa,4109,Cloud Providers,Individual,1.6,154451.44,24,Medium,0.72,13,0.27,90,49.61,293023918.92
2014-05-18,Data Center,RTX 4090,Africa,1808,AI Researchers,Business,4.8,65489.74,11,Medium,1.88,87,0.22,64,64.91,306778318.56
2014-03-07,Data Center,Quadro P2200,Africa,1584,Cloud Providers,Business,3.9,121928.37,9,Low,3.61,85,0.15,57,60.32,280097783.72
1994-10-08,Gaming,RTX 4090,Africa,1671,Gamers,Individual,4.7,145458.89,21,Medium,4.31,30,0.15,87,43.33,1873319260.83
1997-11-09,OEM,Tesla T4,Africa,1806,Gamers,Individual,4.5,160791.24,10,High,0.32,51,0.11,54,33.71,285070668.14
1995-03-30,AI,RTX 4090,Africa,2575,Educational Institutions,Business,2.6,196456.65,14,High,2.23,38,0.19,57,53.24,300755199.86
2009-03-09,OEM,RTX 4090,Africa,1037,Cloud Providers,Business,1.2,28269.99,4,High,1.81,76,0.07,68,52.23,300567078.86
2019-11-30,OEM,RTX 4090,Africa,173,Educational Institutions,Individual,3.8,63355.32,19,High,2.32,19,0.06,70,66.48,6165421860.32
2023-02-03,Data Center,Tesla V100,Africa,3424,Educational Institutions,Individual,3.9,70835.92,1,High,0.66,29,0.07,74,67.38,302045818043
2003-10-17,OEM,RTX 3080,Africa,816,Educational Institutions,Business,1.7,75037.47,9,Low,3.84,50,0.27,60,53.71,298139850.46
2022-11-09,AI,Tesla T4,Africa,1392,AI Researchers,Business,2.2,128269.99,14,Medium,1.62,53,0.23,69,30.04,257708591943
2021-10-20,AI,RTX 4090,Africa,2085,Cloud Providers,Business,4.8,59874.29,12,High,4.06,25,0.12,68,39.11,55984751705.77
2016-11-20,AI,Quadro P2200,Africa,633,Educational Institutions,Individual,1.6,111597.74,23,High,4.75,35,0.26,56,57.66,312703537.91
1995-02-25,Gaming,RTX 4090,Africa,1939,Cloud Providers,Business,3.4,25292.03,24,High,0.8,48,0.15,76,62.29,301498762.7
2006-09-26,OEM,Quadro P2200,Africa,1678,Gamers,Business,3.2,106390.06,25,High,0.67,19,0.2,59,44.91,294833172.41
2001-05-12,Data Center,RTX 4090,Africa,2159,Educational Institutions,Business,2.4,26541.26,2,Medium,1.09,19,0.22,58,57.21,317074231.12
1996-06-07,OEM,RTX 4090,Africa,1405,AI Researchers,Business,4.9,193929.35,22,Low,1.29,21,0.06,69,44.35,304427974.68
2009-11-11,Gaming,RTX 4090,Africa,3158,Educational Institutions,Business,3.2,76470.38,0,Low,2.33,53,0.29,66,59.82,290013881.24
2000-03-27,Data Center,RTX 3080,Africa,2331,AI Researchers,Business,1.7,151298.51,25,High,4.49,12,0.16,83,49.65,309913199.13
2018-08-25,Data Center,RTX 3080,Africa,2832,AI Researchers,Individual,1.2,32424.89,18,High,1.41,48,0.07,66,50.15,1008674905.01
2014-08-30,AI,RTX 3080,Africa,4355,AI Researchers,Business,4.5,165790.29,16,Low,0.11,25,0.08,51,33.27,292590289.24
2012-06-09,Data Center,RTX 3080,Africa,1792,Cloud Providers,Individual,1.9,138055.1,22,Medium,2.81,46,0.15,72,52.65,317143762.19
2010-12-12,OEM,Tesla V100,Africa,3287,Gamers,Business,4.6,149019,14,Low,1.22,48,0.13,79,41.98,297742692.54
1995-02-28,OEM,RTX 4090,Africa,4835,Educational Institutions,Individual,3.9,91315.18,4,Medium,2.69,29,0.06,76,69.46,283698852.85
2005-05-19,Data Center,RTX 4090,Africa,969,Cloud Providers,Business,3.4,153151.12,15,Low,4.22,81,0.11,63,48.8,312982241.5
2016-09-04,AI,RTX 4090,Africa,3467,Gamers,Business,2,185230.99,24,Low,0.18,58,0.11,59,59.57,315637663.11
1997-01-12,Gaming,RTX 4090,Africa,3901,Cloud Providers,Individual,2.6,188773.01,10,High,2.62,37,0.3,64,58.93,317051759.95
2019-02-05,Data Center,RTX 4090,Africa,2262,Gamers,Individual,3.6,110139.8,12,Low,0.94,87,0.23,83,44.22,7405999529.72
2019-01-21,Gaming,Quadro P2200,Africa,2344,AI Researchers,Individual,2.4,57743.4,16,Medium,4.44,34,0.18,64,52.38,3517158082.4
2017-01-11,Data Center,RTX 3080,Africa,2375,Gamers,Business,4.5,115525.84,5,High,2.75,64,0.2,66,37.58,282272703.57
2019-04-14,Data Center,RTX 3080,Africa,3614,AI Researchers,Individual,2.9,141401.84,24,Medium,2.91,17,0.09,53,62.04,6256331045.39
1995-08-17,AI,RTX 4090,Africa,1069,Cloud Providers,Individual,3.7,123806.94,14,High,0.69,56,0.28,80,46.19,315773895.57
2023-10-20,AI,Quadro P2200,Africa,128,Gamers,Business,2.8,122903.65,1,Medium,0.53,31,0.16,66,50.9,467148464430.84
2020-03-03,AI,RTX 4090,Africa,4785,Educational Institutions,Individual,1.1,140465.91,19,Medium,3.35,84,0.2,54,50.55,5540829908.07
2017-02-04,OEM,Quadro P2200,Africa,4941,Educational Institutions,Business,2.4,93095.02,6,High,2.18,52,0.2,67,38.2,312465206.74
2015-06-15,Data Center,Tesla V100,Africa,3355,Cloud Providers,Individual,3,101444.5,16,High,3.79,13,0.26,74,34.52,290230164.05
2018-01-11,OEM,Tesla V100,Africa,1463,Educational Institutions,Individual,1.3,170140.82,12,Medium,2.37,22,0.19,74,37.22,1570538664.89
2005-11-28,AI,Tesla V100,Africa,2990,Educational Institutions,Business,2,65400.38,19,Medium,3.73,26,0.25,55,62.19,281015162.71
2023-06-10,Data Center,Quadro P2200,Africa,4524,Cloud Providers,Individual,3.3,24517.13,12,Medium,4.41,17,0.14,82,41.02,594102933145.92
1996-02-16,Gaming,Tesla T4,Africa,2141,Cloud Providers,Business,1.6,160822.13,3,Low,4.56,69,0.29,64,47.53,312130600.24
1995-07-17,OEM,Tesla V100,Africa,3767,Gamers,Business,4.6,193960.23,6,High,3.18,14,0.25,80,69.46,286584887.05
1993-10-25,Gaming,Tesla T4,Africa,3633,Educational Institutions,Individual,3.9,44427.83,10,High,3.65,12,0.06,66,47.5,1983103767.97
2013-08-14,OEM,Quadro P2200,Africa,3671,Gamers,Business,1.6,77087.12,21,Medium,4.04,19,0.29,70,32.92,298200817.73
2003-05-25,OEM,RTX 4090,Africa,4105,Educational Institutions,Individual,3.6,51151.51,14,Medium,0.64,38,0.21,87,33.96,284014700.64
2017-01-09,Gaming,Tesla V100,Africa,869,AI Researchers,Business,3,129425.92,8,Low,3.2,66,0.19,58,38.77,309887193.6
2014-02-17,AI,Quadro P2200,Africa,3052,Gamers,Business,2.9,152023.07,23,Low,3.93,75,0.05,86,33.36,317160027.19
2003-12-15,Data Center,RTX 3080,Africa,1036,Cloud Providers,Business,3.4,58434.78,5,Low,0.23,16,0.13,74,31.63,316667175.7
2011-08-16,AI,Quadro P2200,Africa,2161,Gamers,Business,4.9,176871.41,1,Low,4.78,90,0.12,67,60.73,293731539.61
1997-08-08,Gaming,Tesla T4,Africa,1389,Gamers,Individual,4.7,107299.55,5,Low,2.94,48,0.07,53,49.14,315822679.02
1999-01-18,AI,Tesla T4,Africa,127,AI Researchers,Individual,3.7,28564.51,17,Low,3.02,77,0.09,80,52.89,289971193.63
1995-09-01,AI,Tesla T4,Africa,1928,Educational Institutions,Business,3.2,150479.96,13,High,3.15,27,0.06,58,39.51,293367495.82
2003-05-30,AI,RTX 3080,Africa,3898,Educational Institutions,Business,2.6,38736.68,25,High,2.04,88,0.19,54,65.05,311460031.23
2013-10-17,Gaming,Tesla V100,Africa,4976,AI Researchers,Individual,4.5,110562.2,14,Low,3.73,53,0.24,72,41.04,303703987.99
2018-06-02,AI,Quadro P2200,Africa,3628,AI Researchers,Business,2.5,156197.54,19,Medium,4.22,41,0.23,63,37.16,1982462360.69
1996-10-25,Data Center,Tesla T4,Africa,4153,Cloud Providers,Individual,1,38230.18,16,Medium,4.12,76,0.15,54,63.35,291005698.84
2022-05-20,Data Center,Quadro P2200,Africa,3982,Educational Institutions,Individual,1.9,37820.01,22,Low,2.34,34,0.11,73,34.45,240015106846.51
2010-06-09,Data Center,Quadro P2200,Africa,3301,Educational Institutions,Individual,2.7,184823.22,6,High,3.25,76,0.06,75,56.58,281101676.9
1997-02-17,OEM,Tesla V100,Africa,2363,AI Researchers,Business,4.3,194759.93,19,Low,1.08,21,0.2,66,31.25,294203411.92
2005-10-31,Gaming,Tesla V100,Africa,4937,Cloud Providers,Individual,3.4,35376.64,2,Low,0.98,61,0.08,86,37.97,298677699.67
2012-03-08,AI,RTX 4090,Africa,1225,Gamers,Individual,3.6,185553.87,2,Low,1.18,74,0.23,68,30.96,303529320.99
2021-08-23,OEM,RTX 3080,Africa,3461,AI Researchers,Individual,5,143043.56,22,Medium,4.81,48,0.08,65,61.08,48113966485.43
1997-10-22,Data Center,RTX 4090,Africa,2472,Gamers,Individual,1.3,156645.77,13,High,1.52,69,0.27,73,31.04,291438237.15
1999-01-23,Data Center,Tesla V100,Africa,4164,AI Researchers,Individual,4.8,23068.12,15,Medium,2.18,69,0.09,74,65.16,311114717.87
2023-04-22,OEM,Quadro P2200,Africa,1845,Educational Institutions,Individual,2.8,88071.38,3,Medium,1.87,88,0.19,81,63.96,567944397269.04
2023-08-02,AI,Quadro P2200,Africa,1671,Gamers,Business,4,49828.87,15,High,4.64,24,0.21,90,53.32,400949508608.44
2015-10-18,AI,Quadro P2200,Africa,1857,Gamers,Individual,3.4,111490.72,21,High,3.87,13,0.23,67,54.9,306383096.95
2011-12-21,AI,RTX 3080,Africa,1269,Cloud Providers,Business,3.8,138479.9,24,High,4.14,32,0.09,53,52.55,285466074.25
2010-08-08,Data Center,RTX 4090,Africa,4513,Cloud Providers,Individual,4.8,69287.53,1,Low,2.33,54,0.24,56,57.86,309427589.87
2014-06-15,Data Center,Quadro P2200,Africa,2477,Gamers,Individual,1.7,114587.67,17,Low,4.01,57,0.29,90,65.27,312876486.72
2013-10-21,Data Center,RTX 3080,Africa,1071,Gamers,Business,1.6,118774.3,8,Low,3.19,66,0.15,90,63.09,295943125.71
2021-05-18,AI,RTX 4090,Africa,250,Educational Institutions,Individual,1.8,183570.17,7,Medium,1.37,82,0.27,72,43.3,66782860964.63
2009-12-01,AI,RTX 3080,Africa,240,Educational Institutions,Individual,4.9,127732.9,14,Medium,1.06,43,0.2,64,40.93,300568308.4
2002-08-30,OEM,RTX 4090,Africa,3832,Cloud Providers,Business,3.9,105939.51,18,Medium,1.39,40,0.16,51,45.38,280989537.9
1994-03-10,OEM,Quadro P2200,Africa,3274,Cloud Providers,Individual,4,105528.06,25,Medium,4.52,11,0.3,71,44.22,1001153082.73
2022-08-23,Data Center,Tesla V100,Africa,3409,AI Researchers,Individual,3.7,160536.78,12,High,1.48,64,0.09,89,51.68,165196118920.48
2012-07-28,Gaming,RTX 3080,Africa,776,Cloud Providers,Business,2.8,177840.28,17,Low,1.18,68,0.22,75,36.57,318702555.52
2005-05-23,OEM,RTX 4090,Africa,2282,Educational Institutions,Individual,4.9,175557.19,4,Medium,0.6,42,0.16,75,66.67,306244143.28
2018-03-20,Gaming,Tesla V100,Africa,1598,Cloud Providers,Individual,2.3,42416.21,10,Medium,3.24,81,0.25,88,47.64,1102947680.32
2016-10-07,AI,Tesla V100,Africa,3086,Gamers,Individual,1.3,156714.39,7,Medium,1.36,29,0.17,60,56.15,309799692.51
1998-06-21,OEM,Tesla V100,Africa,2630,Cloud Providers,Business,4.5,163357.48,7,Medium,3.37,84,0.23,73,62.84,281296599.59
2013-07-09,Gaming,Tesla V100,Africa,996,Cloud Providers,Individual,4.1,26417.64,17,High,3.73,55,0.2,73,41.68,282186056.89
2005-03-19,Gaming,Quadro P2200,Africa,1354,AI Researchers,Individual,3,148451.78,11,High,2.86,41,0.16,83,59.7,298691458.27
1997-03-26,Gaming,RTX 4090,Africa,3029,Gamers,Individual,4.2,180098.14,16,Medium,1.75,49,0.22,56,45.56,288512415.82
2002-10-15,OEM,Tesla V100,Africa,614,Gamers,Individual,4.5,175749.85,4,Low,4.03,56,0.29,83,45.29,304238259.75
2000-11-11,AI,Quadro P2200,Africa,2726,AI Researchers,Business,2.5,189495.15,9,Medium,0.57,85,0.16,55,32.04,284061153.41
2012-08-18,Data Center,Quadro P2200,Africa,2097,Educational Institutions,Business,2.9,166552.72,5,Low,2,57,0.07,86,56.08,303340186.51
2016-07-31,Gaming,Tesla V100,Africa,1911,Gamers,Individual,2.1,35704.68,0,High,1.52,49,0.24,69,31.33,285439623.31
1998-05-30,Gaming,Quadro P2200,Africa,3756,Cloud Providers,Business,2.9,13661.07,3,Low,2.72,61,0.09,54,45.18,313843766.04
1997-01-10,AI,RTX 3080,Africa,2522,Gamers,Individual,4.1,107215.97,21,Medium,2.1,43,0.19,62,39.01,315682469.24
1999-12-02,OEM,Tesla V100,Africa,4320,Cloud Providers,Business,1.8,33107.65,23,Low,4.41,52,0.28,70,52.24,285143070.07
2012-07-10,OEM,RTX 3080,Africa,1189,AI Researchers,Individual,1.6,72537.32,2,Medium,3.93,87,0.06,59,40.63,313650422.4
2000-08-24,AI,RTX 3080,Africa,3883,Gamers,Individual,2.6,129058.18,17,Low,3.02,79,0.06,80,38.87,287813795.14
2010-01-10,Gaming,Quadro P2200,Africa,1545,Cloud Providers,Business,3.5,26574.06,21,High,2.05,62,0.27,53,52.91,284253558.31
2000-01-13,Data Center,Quadro P2200,Africa,1826,Gamers,Individual,4.3,96135.69,2,Low,1.7,81,0.21,74,54.96,297667789.65
2018-11-23,AI,RTX 3080,Africa,3692,Cloud Providers,Business,4.5,94203.75,15,High,3.28,52,0.1,74,40.5,1438294690.36
2012-02-01,Gaming,Tesla V100,Africa,2605,Cloud Providers,Individual,3.6,53083.57,16,Medium,4.25,40,0.1,75,40.6,301246086.84
2011-03-15,Gaming,RTX 3080,Africa,3376,Cloud Providers,Individual,2.8,86970.51,9,Low,1.02,24,0.05,69,50.99,315172034.51
2018-03-18,OEM,Tesla V100,Africa,4486,Cloud Providers,Individual,1.5,14437.85,16,Low,2.67,59,0.13,68,36.68,1417090189.03
2008-02-21,AI,RTX 4090,Africa,4143,Educational Institutions,Individual,3.1,119976.43,5,Low,2.84,50,0.29,65,53.56,319788302.56
2009-10-07,Gaming,Tesla T4,Africa,4397,Gamers,Individual,3.9,188835.03,15,Medium,4.13,40,0.14,68,52.18,318381223.83
2000-05-18,OEM,Tesla V100,Africa,2339,AI Researchers,Business,4.2,146069.69,13,Low,2.66,53,0.09,74,69.43,293321528.32
1994-05-16,OEM,Quadro P2200,Africa,3588,Educational Institutions,Business,3.9,82158.41,12,Medium,4.39,80,0.18,87,37,1867117560.44
