date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2020-03-15,AI,RTX 3080,APAC,1160,AI Researchers,Individual,4.6,116482.87,17,High,4.64,49,0.23,89,56.26,3838361467.31
2004-07-01,Gaming,Quadro P2200,APAC,1365,Educational Institutions,Individual,3.3,55223.06,19,High,1.84,86,0.13,68,69.44,297767010.92
2003-06-24,OEM,Tesla V100,APAC,4905,AI Researchers,Individual,2.7,97802.85,1,High,2.3,75,0.11,82,61.77,307515718.32
2002-01-14,Data Center,Tesla V100,APAC,4269,Educational Institutions,Business,2.6,143965.31,24,Low,0.8,78,0.25,90,35.09,288035756.31
1997-06-17,AI,RTX 4090,APAC,169,Educational Institutions,Individual,1.5,92432.84,8,High,0.32,51,0.16,89,34.46,319218185.4
2003-06-26,Gaming,Quadro P2200,APAC,142,AI Researchers,Business,1.4,184948.29,14,Medium,4.34,61,0.26,54,44.14,290122301.8
2020-11-13,AI,Tesla V100,APAC,4991,Educational Institutions,Individual,3.3,144125.62,0,High,3,70,0.07,59,34.78,6993586633.75
2016-05-08,Data Center,RTX 4090,APAC,4043,Gamers,Individual,3.9,127531.16,12,Low,0.66,63,0.16,58,30.64,302615979.72
1996-11-15,AI,Quadro P2200,APAC,4299,AI Researchers,Individual,1,95848.84,8,High,3.52,58,0.06,73,64.38,299228177.32
2010-02-24,OEM,Tesla V100,APAC,352,Gamers,Business,4,133930.92,10,Medium,4.99,18,0.17,66,58.75,305924560.04
2010-02-03,Gaming,RTX 4090,APAC,101,AI Researchers,Business,1.8,130054.45,21,High,2.21,66,0.21,52,54.81,319873717.83
2008-11-19,Gaming,Tesla T4,APAC,4309,Gamers,Individual,2.8,18376.03,15,Medium,0.83,36,0.24,53,41.63,299843720.89
2024-04-18,OEM,RTX 4090,APAC,1770,Cloud Providers,Individual,3.5,23430.51,17,Medium,4.05,40,0.12,69,43.57,702692526559.18
1996-11-19,OEM,Tesla T4,APAC,1490,Gamers,Individual,3.8,146511.87,25,High,2.58,10,0.22,90,44.66,315922010.42
2021-01-21,OEM,Tesla V100,APAC,348,Educational Institutions,Individual,3.5,20653.1,0,Low,2.11,37,0.09,87,67.27,65779478957.31
1995-09-10,Data Center,Quadro P2200,APAC,1741,Educational Institutions,Individual,4.5,31793.32,8,Low,3.77,58,0.18,85,48.84,290486799.47
2007-08-02,Gaming,RTX 3080,APAC,3958,Educational Institutions,Individual,1.2,164953.94,24,Low,1.83,29,0.17,89,60.33,319415004.47
2019-07-17,OEM,RTX 3080,APAC,177,Gamers,Business,4.2,109147.33,10,Medium,3.39,69,0.17,78,65.77,9968783041.95
2015-03-24,Data Center,Quadro P2200,APAC,2613,Cloud Providers,Individual,1.8,91913.51,11,Low,2.37,75,0.2,54,34.99,283772820.84
1996-11-01,Gaming,Tesla T4,APAC,1098,Gamers,Business,1.5,159956.17,15,High,2.86,65,0.27,84,51.15,306106401.56
2012-05-28,Gaming,Tesla T4,APAC,3102,Educational Institutions,Business,2.1,97976.38,4,Medium,4.46,80,0.27,56,43.84,319027911.74
1994-03-10,Data Center,Quadro P2200,APAC,4054,Cloud Providers,Business,4.8,69374.35,6,Medium,4.84,58,0.24,52,68.3,1716740792.23
1999-02-23,Gaming,RTX 4090,APAC,4667,Educational Institutions,Business,3.7,24640.67,22,High,4.89,27,0.1,86,33.93,293856001.08
1994-03-13,OEM,RTX 4090,APAC,4793,Cloud Providers,Business,1.1,194443.18,9,Medium,4.52,59,0.18,71,60,1912008568.29
1998-07-06,Gaming,Tesla V100,APAC,4973,Cloud Providers,Business,2.3,103424.18,9,Low,4.1,51,0.24,57,45.65,296929695.3
2014-12-04,AI,Tesla T4,APAC,2457,Educational Institutions,Individual,3.3,122012.76,11,Medium,4.57,54,0.1,81,62.61,312861421.1
2010-06-06,Gaming,RTX 4090,APAC,848,Cloud Providers,Individual,4.8,42295.27,10,Medium,1.23,58,0.23,75,42.74,287535795.43
2006-06-27,OEM,Quadro P2200,APAC,1553,Educational Institutions,Business,1.6,196136.93,5,High,2.36,56,0.24,60,55.62,318581129.61
2011-08-25,AI,Tesla T4,APAC,1785,AI Researchers,Individual,1.8,173601.84,16,Low,1.4,21,0.08,87,63.64,307327417.44
2019-04-01,Gaming,Tesla T4,APAC,2073,Cloud Providers,Business,4.2,135811.01,6,Low,0.64,56,0.25,65,33.23,4697614914.04
2021-05-30,OEM,RTX 3080,APAC,4427,Cloud Providers,Individual,3.1,194994.09,8,Low,0.34,77,0.1,52,34.35,34064939662.1
2012-03-10,Data Center,Quadro P2200,APAC,659,Educational Institutions,Business,1.2,195171.08,1,Medium,3.01,17,0.16,85,34.67,302025911.16
2004-08-27,Gaming,RTX 4090,APAC,4776,AI Researchers,Individual,2.5,30090.57,3,Medium,1.61,25,0.12,69,32.9,303681073.14
2019-09-17,Gaming,Tesla V100,APAC,4840,AI Researchers,Business,2.9,183296.45,13,Medium,1.59,41,0.29,78,35.73,2289216684.81
2013-03-15,AI,Quadro P2200,APAC,4396,Educational Institutions,Business,3.4,53829.06,23,High,2.13,66,0.07,60,46.94,282699310.22
2016-04-28,AI,Tesla V100,APAC,940,AI Researchers,Business,3.6,108946.54,23,High,4.08,36,0.29,86,53.52,287130103.95
1994-02-26,Gaming,RTX 3080,APAC,3632,Cloud Providers,Individual,4,139692.57,4,Low,4.38,12,0.11,83,54.63,1175799465.96
2010-10-26,AI,Tesla T4,APAC,1664,Educational Institutions,Business,3,185975.76,22,Low,0.41,81,0.15,57,52.61,317808310.86
2013-06-28,Data Center,RTX 3080,APAC,3280,Cloud Providers,Individual,2.6,34954.66,25,High,4.71,54,0.23,54,32.94,290122614.05
2001-06-30,Data Center,RTX 3080,APAC,4353,Cloud Providers,Individual,4.7,109298.81,21,Medium,1.54,83,0.14,90,68.58,312001858.89
1997-04-01,Gaming,Tesla T4,APAC,1909,Educational Institutions,Individual,2.9,21463.97,22,High,2.2,62,0.1,54,51.36,281343737.84
2006-11-29,OEM,Tesla T4,APAC,4249,Cloud Providers,Business,1.5,17598.85,24,Medium,2.48,63,0.14,72,30.23,284736762.87
1999-07-22,Data Center,Tesla V100,APAC,2245,Educational Institutions,Business,3.8,113762.76,9,Low,4.99,84,0.3,76,64.79,312679228.51
2022-09-13,AI,Quadro P2200,APAC,840,AI Researchers,Business,2.4,118903.48,24,Medium,1.48,58,0.2,58,39.2,196847003328.76
2021-01-06,Gaming,RTX 3080,APAC,376,AI Researchers,Individual,5,93717.14,15,Medium,2.73,72,0.13,53,56.17,30888089328.36
2007-10-25,Gaming,RTX 4090,APAC,2860,AI Researchers,Individual,4.4,38335.15,6,High,4.07,31,0.22,51,39.34,314355497.3
1997-06-20,Gaming,RTX 4090,APAC,4742,Educational Institutions,Business,3.9,154272.96,14,High,1.31,14,0.07,75,44.76,301196373.19
1995-09-15,Gaming,RTX 4090,APAC,2513,AI Researchers,Business,4.3,49661.27,24,Low,0.1,66,0.22,53,39.91,316086817.38
2009-05-31,AI,RTX 4090,APAC,4447,Educational Institutions,Individual,3.2,46880.09,13,Medium,4.63,67,0.22,81,48.29,318956621.09
1999-06-01,Data Center,Quadro P2200,APAC,2846,Gamers,Individual,4.6,18870.96,15,Medium,1.08,71,0.21,79,41.8,313177328.16
2017-06-22,OEM,RTX 4090,APAC,4615,Gamers,Individual,1.6,30950.17,21,Low,3.02,50,0.15,57,60.48,289672727.15
2015-04-15,OEM,Quadro P2200,APAC,1567,Gamers,Individual,3.5,152269.77,17,Medium,1.59,71,0.1,85,65.83,309584465.4
2001-08-19,Gaming,RTX 4090,APAC,3692,AI Researchers,Business,4,160814.89,7,Low,1.16,89,0.25,85,59.92,298201838.4
2024-09-29,Data Center,RTX 3080,APAC,1911,Educational Institutions,Individual,1.1,135844.97,1,Low,3.26,87,0.15,77,40.48,859606191152.03
2008-07-16,Data Center,Tesla T4,APAC,4027,Gamers,Individual,3.4,125734.35,17,High,2.77,90,0.19,67,67.46,281588180.26
2010-10-05,OEM,RTX 3080,APAC,3620,AI Researchers,Individual,3.7,65189.86,21,Low,3.81,42,0.18,58,58.34,312086298.3
2004-05-05,OEM,Quadro P2200,APAC,1695,AI Researchers,Business,2.9,196704.22,0,Low,0.59,22,0.22,58,61.23,301394816.75
2008-02-02,Data Center,Tesla T4,APAC,118,Gamers,Individual,1.6,31222.61,17,Low,1.81,60,0.11,84,45.78,312293948.22
2019-11-26,OEM,RTX 3080,APAC,4384,Gamers,Individual,2.4,93985.91,21,High,3.76,19,0.1,86,63.21,6146801728.32
2022-07-31,Data Center,RTX 4090,APAC,2886,Educational Institutions,Business,3.9,93947.1,0,Low,3.84,83,0.27,78,54.36,154398107551.33
2022-10-21,AI,RTX 4090,APAC,915,Educational Institutions,Individual,4.2,128730.4,7,High,4.87,57,0.29,57,33.04,143145901558.68
2004-03-19,Gaming,RTX 3080,APAC,4534,Cloud Providers,Business,4.6,47162.67,8,Low,4.22,75,0.25,66,37.93,282928612.29
1996-01-04,AI,Tesla V100,APAC,1827,Educational Institutions,Individual,4.6,70228.36,5,Medium,3.74,25,0.08,83,51.22,304056949.55
1993-11-23,OEM,Tesla V100,APAC,970,AI Researchers,Individual,1.6,189458.62,21,Medium,4.28,15,0.12,67,53.85,1405948909.85
2022-01-18,Gaming,RTX 3080,APAC,1397,Cloud Providers,Individual,4.1,121616.39,1,High,2.69,23,0.14,68,54.09,155657077151.89
2017-08-22,Gaming,Quadro P2200,APAC,1154,AI Researchers,Business,3.8,23313.98,4,Medium,3.45,44,0.25,79,56.86,311622001.82
1993-05-25,AI,RTX 3080,APAC,3876,Gamers,Individual,1.6,69992.58,5,Low,3.43,55,0.18,77,41.94,1116904512.09
2004-12-03,AI,RTX 3080,APAC,4053,Gamers,Individual,4.7,34064.94,13,Medium,3.29,38,0.18,84,38.82,312574803.46
1998-01-30,Gaming,Tesla T4,APAC,234,Gamers,Individual,3.1,166709.81,10,Medium,1.8,45,0.2,77,66.46,293781735.84
2016-04-17,Gaming,Tesla T4,APAC,1093,AI Researchers,Business,2.1,156272.95,12,Medium,2.52,74,0.23,75,61.58,300508820.8
1999-04-28,Gaming,RTX 3080,APAC,2483,Cloud Providers,Individual,4.4,145189.27,7,Medium,0.36,51,0.17,71,42.14,313753900.25
2000-09-23,AI,RTX 3080,APAC,3148,Gamers,Individual,3.2,180493.17,14,Low,0.29,18,0.07,78,42.12,283579919.08
2023-11-15,OEM,Tesla V100,APAC,615,Educational Institutions,Business,2.5,148065.74,25,Low,1.73,13,0.19,71,36.25,561937997766.43
2015-12-20,AI,Tesla V100,APAC,2763,Cloud Providers,Business,2.4,81168.4,6,High,0.75,26,0.19,63,36.14,316084426.77
1995-07-08,Data Center,Quadro P2200,APAC,2483,Cloud Providers,Business,4.8,170711.17,10,High,2.26,32,0.25,72,63.28,300023501.74
2013-06-26,Gaming,Quadro P2200,APAC,1724,AI Researchers,Individual,2.6,89987.01,16,Medium,2.75,44,0.12,51,48.12,307154097.15
2000-04-21,AI,RTX 3080,APAC,3897,Gamers,Individual,4.4,159443.38,3,High,4.8,47,0.11,67,62.5,292425772.71
2018-08-13,AI,Tesla V100,APAC,2580,Cloud Providers,Business,3.2,111223.51,5,Low,4.11,80,0.23,53,35.3,1807537165.21
1997-03-16,Gaming,Tesla T4,APAC,2610,Cloud Providers,Business,2.7,185126.46,6,Low,0.17,67,0.13,87,55.81,298805649.91
2010-06-25,Data Center,RTX 4090,APAC,3052,Cloud Providers,Individual,3,16254.74,5,High,2.31,41,0.13,64,66.28,301389597.11
2009-03-20,Data Center,RTX 4090,APAC,284,Gamers,Business,4.1,20962.78,25,Medium,1.73,26,0.29,59,54.9,293706503.81
2008-02-16,AI,RTX 3080,APAC,2043,AI Researchers,Business,4.4,54432.49,11,Medium,4.22,27,0.23,62,64.66,300621114.9
2011-05-09,OEM,RTX 3080,APAC,3028,Educational Institutions,Business,2.1,93832.53,20,Medium,2.47,74,0.29,72,66.11,294805826.5
2017-10-25,AI,RTX 3080,APAC,403,AI Researchers,Individual,2.4,33692.23,4,High,0.57,62,0.12,85,56.02,319624396.76
1994-04-12,Data Center,RTX 3080,APAC,924,Gamers,Individual,1.1,190494.54,21,High,1.81,29,0.11,77,35.09,1099375357.23
2020-03-28,AI,Quadro P2200,APAC,2263,Gamers,Individual,2.7,182050.84,16,High,3.8,69,0.2,90,68.23,5920819607.78
1993-12-18,Data Center,Quadro P2200,APAC,2296,Educational Institutions,Business,2.1,66646.03,5,High,0.98,22,0.19,54,62.81,1682436099.28
2013-02-14,Gaming,Quadro P2200,APAC,175,Gamers,Business,4.2,91951.86,25,Medium,4.61,86,0.11,75,63.5,302994221.87
1994-07-20,Data Center,Tesla T4,APAC,667,Educational Institutions,Individual,4.3,110453.05,13,Medium,3.22,30,0.28,84,46.62,1120082073.06
2010-08-29,Gaming,Tesla T4,APAC,2934,Educational Institutions,Business,2.3,194006.99,3,High,0.64,25,0.23,62,62.27,317265552.19
2021-10-28,AI,RTX 4090,APAC,1947,Cloud Providers,Business,3.3,61419.28,9,Medium,2.24,66,0.29,60,45.84,39712701233.08
2020-09-06,AI,Quadro P2200,APAC,2989,AI Researchers,Individual,3.6,90849.13,10,High,0.84,35,0.09,63,41.75,2633923639.71
2003-04-29,AI,Tesla T4,APAC,204,Educational Institutions,Business,1.3,129816.93,11,Low,4.23,32,0.14,50,30.74,310529541.76
1999-01-31,Data Center,Quadro P2200,APAC,2589,Gamers,Business,3.6,137279.01,23,Medium,4.76,35,0.08,88,59.87,315512400.16
2006-08-08,Data Center,RTX 4090,APAC,4193,AI Researchers,Individual,4.3,162894.61,25,Low,0.98,71,0.11,71,65.5,290497926
2002-09-04,Gaming,Quadro P2200,APAC,2896,AI Researchers,Individual,2.5,131747,12,Low,0.47,21,0.14,86,57.1,302914929.8
2024-03-22,OEM,Tesla V100,APAC,4296,Educational Institutions,Individual,3.5,38321.81,4,High,4.23,64,0.14,64,66.99,711760268663.74
2013-02-04,Data Center,Tesla V100,APAC,183,Educational Institutions,Individual,3.7,128888.53,24,Medium,4.11,42,0.29,87,44.31,282553854.63
2003-10-20,AI,Tesla T4,APAC,2172,AI Researchers,Business,2.8,96794.78,25,Low,3.22,47,0.11,60,45.57,297426072.98
2004-04-03,AI,Tesla V100,APAC,4110,Gamers,Individual,2.1,62569.91,18,High,4.23,33,0.06,75,55.57,311466141.48
2009-01-03,Data Center,Quadro P2200,APAC,4112,Cloud Providers,Business,2.9,176394.67,11,Medium,3.68,89,0.16,89,67.19,313993513.27
2011-08-23,Gaming,Quadro P2200,APAC,1537,Cloud Providers,Individual,2.2,56944.3,6,Low,0.7,44,0.18,76,44.83,300766502.67
2014-12-12,AI,Quadro P2200,APAC,2878,Gamers,Business,3.3,58260.08,4,High,1.15,36,0.13,71,34.9,294945081.16
1997-03-20,Gaming,RTX 3080,APAC,830,Gamers,Business,1.7,17149.8,14,High,3.6,46,0.21,78,30.38,291106816.65
2016-09-03,Data Center,Quadro P2200,APAC,1482,Cloud Providers,Individual,3,156939.45,20,High,4.66,86,0.24,51,54.6,284897399.87
2013-09-22,OEM,Quadro P2200,APAC,4498,AI Researchers,Business,3.4,173281.22,20,Low,0.3,48,0.2,51,67.29,280824871.19
2001-03-08,AI,Tesla V100,APAC,3416,AI Researchers,Business,1.9,103388.12,10,Low,1.97,80,0.12,77,50.81,291829341.17
1998-12-24,Gaming,Quadro P2200,APAC,3971,AI Researchers,Business,4.5,180955.5,4,High,0.42,82,0.27,72,44.57,296326593.6
2003-09-26,Gaming,RTX 3080,APAC,1545,Educational Institutions,Individual,4.7,148404.13,11,Medium,4.37,40,0.18,67,60.75,286696212.38
1999-10-24,Data Center,RTX 3080,APAC,1720,Cloud Providers,Individual,3.9,163517.81,16,High,2.24,79,0.17,64,34.79,302717122.92
1996-08-29,Gaming,RTX 4090,APAC,4341,Educational Institutions,Individual,2.9,103076.94,22,Low,1.49,60,0.07,89,42.75,304760543.31
1996-07-27,OEM,RTX 4090,APAC,3416,Cloud Providers,Individual,4.3,78258.38,11,Medium,1.93,36,0.22,53,33.17,283996707.96
1995-10-31,Data Center,RTX 3080,APAC,990,Educational Institutions,Business,3.6,72792.57,16,High,0.35,35,0.17,59,41.44,280067118.61
2016-11-30,Gaming,Tesla T4,APAC,4643,Cloud Providers,Individual,3,78542.52,15,High,3.52,23,0.21,57,38.96,315571646.38
2004-05-19,OEM,RTX 4090,APAC,844,Gamers,Business,3.3,128499.14,19,Low,4.96,66,0.16,61,60.57,306350327.26
2005-10-20,AI,Tesla V100,APAC,518,AI Researchers,Business,4,157978.56,14,Medium,2.06,34,0.15,70,53.77,302714817.7
2002-05-30,AI,Tesla T4,APAC,2603,Educational Institutions,Business,3.4,149251.7,13,Medium,4.92,87,0.17,76,55.2,283426638.27
1994-01-15,Gaming,Quadro P2200,APAC,2537,Gamers,Individual,4.8,129400.6,19,Low,0.45,36,0.17,72,52.01,1259635753.27
2001-10-10,Data Center,Tesla V100,APAC,4176,Educational Institutions,Individual,3.6,39455.13,8,Medium,4.66,56,0.16,73,49.23,306927769.95
2000-05-08,Gaming,Quadro P2200,APAC,3410,Gamers,Individual,2.7,198616.3,15,Medium,1.68,87,0.14,76,54.83,316480668.04
1996-12-09,AI,RTX 4090,APAC,3512,AI Researchers,Business,1.9,173755.32,3,Medium,4.46,34,0.14,83,67.94,317160195.08
2009-05-14,OEM,Tesla T4,APAC,1006,Cloud Providers,Individual,4.5,100352.07,12,High,2.4,14,0.19,77,45.42,307979524.61
2010-04-26,Gaming,RTX 3080,APAC,2531,AI Researchers,Business,1.1,169844.82,21,Low,0.99,55,0.24,77,65.21,315422291.77
2003-02-17,Data Center,RTX 3080,APAC,141,Educational Institutions,Business,2.3,180978.91,16,Low,3.6,75,0.22,53,60.46,291046201.27
2020-02-18,AI,RTX 4090,APAC,2057,Educational Institutions,Individual,4.7,113402.98,9,Low,1.5,50,0.06,51,34.87,3594505056.74
2012-12-07,OEM,Tesla T4,APAC,3367,Cloud Providers,Business,1.3,69289.69,21,Medium,4.69,44,0.26,76,37.7,284439521.31
1994-12-28,AI,Quadro P2200,APAC,2279,Educational Institutions,Individual,4.6,167012.69,23,Low,0.21,27,0.1,50,35.87,1467964848.35
2006-12-13,AI,RTX 4090,APAC,1092,Educational Institutions,Individual,4,122628.32,9,High,2.01,71,0.27,87,30.67,280510522.13
2013-12-03,Data Center,Tesla T4,APAC,205,Cloud Providers,Individual,3.3,166279.26,1,High,2.77,71,0.1,52,67.94,297147243.06
2007-11-05,AI,RTX 4090,APAC,4709,Educational Institutions,Individual,1.4,64658.44,21,Low,0.65,54,0.24,89,39.44,303739541.88
2022-03-29,AI,RTX 4090,APAC,2283,Educational Institutions,Individual,1.6,162909.24,21,High,1.28,90,0.08,81,62.97,165771005436.44
2016-03-10,Data Center,RTX 3080,APAC,1457,Cloud Providers,Business,2.9,115234.29,22,Low,1.19,25,0.27,53,40.78,311400237.16
2000-08-05,OEM,RTX 4090,APAC,464,Gamers,Business,4.9,178974.47,16,Medium,4.86,21,0.21,58,53.22,296958573.91
1997-10-22,OEM,Tesla V100,APAC,1727,Educational Institutions,Business,4.4,180818.71,6,High,3.05,18,0.2,67,36.67,289958745.59
2019-03-13,Data Center,RTX 4090,APAC,4212,AI Researchers,Business,1.3,154512.77,25,Low,1.91,32,0.24,72,43.97,7556797306.11
2011-02-26,OEM,RTX 4090,APAC,1994,Gamers,Individual,3.1,168397.92,1,High,0.46,21,0.23,63,56.53,307440024.78
2016-09-08,Gaming,RTX 4090,APAC,3226,Educational Institutions,Individual,4.6,143974.97,18,High,3.9,35,0.26,67,30.86,300204823.55
2010-04-24,AI,RTX 3080,APAC,1636,Educational Institutions,Individual,3,158689.99,22,Low,2.78,30,0.13,86,67.16,301673691.67
2017-01-18,Data Center,Tesla T4,APAC,1950,Educational Institutions,Individual,1.1,20144.18,5,Medium,0.17,34,0.27,78,67.74,290502787.82
2003-05-29,Data Center,RTX 4090,APAC,2739,Educational Institutions,Individual,2.5,175817.27,21,High,1.46,52,0.26,68,48.6,282762917.51
1996-03-26,Data Center,Tesla V100,APAC,3297,Cloud Providers,Individual,2.2,166444.97,11,Low,0.19,16,0.17,77,66.89,304110478.43
2003-01-13,Data Center,Tesla T4,APAC,666,AI Researchers,Individual,4.1,34938.9,21,Low,3.15,45,0.24,90,52.73,294612970.95
2018-01-27,Gaming,RTX 3080,APAC,1760,Educational Institutions,Business,4,143688.13,13,Low,0.87,35,0.07,88,47.12,1174142717.38
1996-10-28,AI,Tesla V100,APAC,4636,Cloud Providers,Individual,3,182708.56,24,Medium,4.44,22,0.11,69,40.06,281284552.42
2022-12-01,OEM,Tesla V100,APAC,3353,Cloud Providers,Individual,2.4,24902.16,7,High,3.33,53,0.05,59,35.57,154187572596.67
2022-11-18,Data Center,RTX 4090,APAC,4721,Cloud Providers,Business,3.5,182793.55,17,Low,0.96,52,0.11,67,47.78,132194483149.21
1995-10-04,AI,RTX 3080,APAC,4002,AI Researchers,Business,4.5,22940.56,17,Low,2.74,38,0.12,58,58.79,314331255.65
2013-06-01,OEM,Quadro P2200,APAC,1133,Educational Institutions,Individual,2.1,161315.21,2,Medium,1.84,87,0.17,72,60.5,309276942.86
1997-08-16,OEM,Tesla T4,APAC,1852,Cloud Providers,Business,2.4,128855.8,20,High,4.67,61,0.22,60,34.6,309072862.82
2010-09-03,OEM,Tesla V100,APAC,1257,Gamers,Individual,2.9,107778.2,7,Low,1.97,59,0.18,82,55.11,307843324.81
1999-10-02,AI,Tesla T4,APAC,1112,Gamers,Business,1.7,62777.32,9,High,4.37,82,0.21,82,32.78,280147668.17
2008-07-06,Data Center,RTX 4090,APAC,2043,Educational Institutions,Individual,2.2,131861.61,25,High,0.42,83,0.09,50,34.86,282264306.93
2023-06-11,AI,RTX 3080,APAC,768,Gamers,Business,3.8,68492.4,23,Low,2.6,64,0.11,54,53.2,294540780360.19
1997-12-19,Data Center,Tesla V100,APAC,4054,AI Researchers,Individual,4.2,165022.94,15,Medium,2.65,88,0.25,57,58.3,309273470.91
2003-03-05,Data Center,Tesla V100,APAC,3918,Cloud Providers,Business,1.2,117463.74,1,Medium,1.99,63,0.3,82,35.11,284783297.25
1999-08-18,Gaming,RTX 3080,APAC,4641,AI Researchers,Individual,2.8,146796.73,18,Medium,2.39,45,0.06,80,47.89,300981611.48
1996-01-27,Data Center,RTX 3080,APAC,4250,Cloud Providers,Business,3.7,127533.53,25,Medium,3.03,32,0.15,78,32.92,289776147.52
2009-12-02,Data Center,Tesla V100,APAC,307,Educational Institutions,Individual,1.6,52436.26,6,High,1.61,22,0.29,54,49.86,315446459.74
1995-07-02,Gaming,RTX 3080,APAC,1804,AI Researchers,Business,3.7,137055.55,19,Medium,4.24,75,0.26,75,65.3,293269524.29
2003-06-16,AI,Tesla V100,APAC,449,Educational Institutions,Individual,4.6,58967.69,17,Low,0.34,53,0.28,79,51.25,284949786.71
2018-03-13,Gaming,RTX 3080,APAC,3929,AI Researchers,Business,2.3,164767.18,3,Medium,4.17,86,0.13,71,38.21,1702342830.59
1993-08-14,Data Center,Tesla T4,APAC,364,Gamers,Individual,4.9,136457.5,4,Low,3.54,64,0.14,52,54.76,1769987919.52
2001-11-26,Data Center,Tesla V100,APAC,4270,Educational Institutions,Individual,2,186334.3,6,Medium,4.78,57,0.15,85,62.25,291800786.69
1997-12-13,Data Center,RTX 4090,APAC,1654,Educational Institutions,Business,1.6,159989.68,20,Medium,2.73,46,0.09,72,53.82,302788001.9
2021-09-18,AI,RTX 3080,APAC,4442,Educational Institutions,Individual,3.2,189625.96,21,High,1.53,54,0.12,68,57.57,60380788252.46
1999-10-12,OEM,RTX 4090,APAC,3244,AI Researchers,Business,4,50502.77,3,High,3.65,11,0.28,58,46.28,289518301.8
1996-01-31,Data Center,RTX 4090,APAC,3820,Cloud Providers,Business,1.7,106573.66,2,Low,1.42,58,0.19,51,48.74,287416118.84
2015-07-04,Data Center,Tesla V100,APAC,3839,Educational Institutions,Business,1.3,189970.61,11,Low,4.6,87,0.28,56,33.78,285730203.04
2007-06-29,OEM,RTX 4090,APAC,2605,Educational Institutions,Business,1.9,45414.89,8,High,3.18,74,0.26,61,31.84,313862100.98
2011-07-10,OEM,Tesla T4,APAC,4194,Gamers,Individual,1.9,50982.64,11,Medium,4.23,13,0.23,77,35.52,298380572.72
2019-11-21,Data Center,Tesla V100,APAC,1554,Educational Institutions,Individual,1.5,173824.88,18,Medium,1.27,11,0.3,86,42.64,7164253152.49
2005-06-19,Gaming,Quadro P2200,APAC,2015,Gamers,Business,1.2,199055.49,0,Medium,0.47,24,0.1,74,65.35,319412823.95
2017-08-11,AI,Tesla T4,APAC,4746,AI Researchers,Business,2.8,86287.21,20,Low,3.44,49,0.19,53,42.64,318681612.11
1998-04-23,Gaming,RTX 4090,APAC,1932,Gamers,Business,4.2,171678.87,20,High,0.53,10,0.27,54,38.52,297118001.13
1997-09-25,OEM,RTX 3080,APAC,2341,AI Researchers,Business,3.9,175755.45,11,Low,1.03,60,0.27,60,32.88,301522299.22
2024-07-26,OEM,RTX 3080,APAC,4502,AI Researchers,Individual,4.9,185951.48,15,Medium,3.9,73,0.18,67,55.76,517316725496.08
2013-08-19,Data Center,RTX 4090,APAC,2425,Cloud Providers,Business,4.4,16629.43,24,High,0.8,49,0.28,89,63.06,310183082.01
2015-08-25,AI,Tesla V100,APAC,4476,Gamers,Business,2.1,79062.11,20,High,0.62,14,0.24,68,67.26,310609889.38
2012-06-11,Gaming,RTX 3080,APAC,3957,AI Researchers,Business,2.9,85969.29,19,Low,0.97,64,0.08,88,62.89,289068639.48
2008-08-23,AI,RTX 3080,APAC,3691,Educational Institutions,Business,2,108826.85,11,High,0.27,85,0.27,52,48.59,304724331.54
2006-02-23,OEM,Tesla V100,APAC,3517,AI Researchers,Individual,4.7,158035.42,8,High,1.1,57,0.16,60,38.45,281531117.19
2024-05-26,Gaming,RTX 3080,APAC,3594,Gamers,Business,3.4,81936.22,23,Low,1.57,22,0.13,67,42.67,1042679925643.88
2002-12-17,Gaming,Tesla V100,APAC,2481,Cloud Providers,Business,1.5,109807.11,12,Medium,3.44,74,0.26,88,57.81,287379994.29
2015-05-25,Data Center,Tesla T4,APAC,129,Gamers,Individual,2.8,37587.56,13,High,1.53,66,0.06,81,47.99,316560137.41
2015-10-30,Gaming,Tesla T4,APAC,1226,Cloud Providers,Individual,1.2,83479.91,15,Low,0.71,15,0.3,69,31.52,295270650.16
2021-09-05,Gaming,Tesla V100,APAC,1940,AI Researchers,Business,3.1,183180.12,13,High,3.7,20,0.15,65,65.87,44412908593.66
2014-11-14,Gaming,RTX 4090,APAC,1974,AI Researchers,Individual,3.9,31125.94,17,Medium,4.44,82,0.28,51,55.56,293463973.99
2020-04-05,AI,RTX 4090,APAC,3598,Cloud Providers,Business,1.5,14017.12,16,High,2.13,68,0.24,70,51.71,5852297962.07
2023-01-21,Data Center,Quadro P2200,APAC,1376,Educational Institutions,Business,1.3,85204.37,6,Medium,1.94,17,0.11,69,59.05,526556527240.14
2013-07-03,Gaming,RTX 4090,APAC,797,Educational Institutions,Business,4.8,83888.04,21,Medium,0.38,25,0.14,65,43.88,286268765.96
2021-04-20,AI,Tesla V100,APAC,4307,Gamers,Individual,1,110843.64,4,Medium,1.83,41,0.13,64,47.2,58208164118.52
1996-03-04,Data Center,Tesla T4,APAC,922,Cloud Providers,Individual,2.9,176928.77,21,Low,2.61,35,0.22,79,32.68,306915616.44
