date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2000-04-22,OEM,RTX 3080,North America,4098,Gamers,Individual,3.2,126819.77,16,Medium,1.86,55,0.15,66,51.19,290632995.35
2007-06-06,AI,Tesla V100,North America,1796,AI Researchers,Individual,2.2,176267.52,3,High,2.33,14,0.28,82,64.89,295831035.96
2006-09-05,AI,Quadro P2200,North America,2249,AI Researchers,Individual,3.6,124403.27,5,High,2.05,32,0.15,56,61.29,317464718.85
2022-08-03,Gaming,Tesla V100,North America,3181,AI Researchers,Business,2.7,152552.4,14,Medium,3.72,27,0.06,79,32.7,142150944934.83
1996-05-05,Gaming,RTX 3080,North America,3658,Educational Institutions,Business,3.3,103478.1,5,Low,1,67,0.17,60,49.08,311132342.01
2011-03-23,AI,Quadro P2200,North America,278,Gamers,Business,2.5,124896.55,23,High,2.91,53,0.07,88,56.66,316879416.53
2010-09-15,Gaming,Tesla T4,North America,2218,Cloud Providers,Individual,3.1,123395.95,8,Low,2.45,66,0.13,77,43.92,287637184.87
2006-08-18,AI,RTX 4090,North America,386,Gamers,Individual,4.4,47329.75,4,Medium,4.4,39,0.28,66,69.29,285754851.05
2015-08-21,Data Center,RTX 3080,North America,3010,Gamers,Business,4.1,153818.68,11,High,4.35,84,0.23,74,52.44,317029731.94
2008-09-01,Data Center,RTX 3080,North America,2427,Educational Institutions,Individual,4.2,190784.16,8,Low,3.36,22,0.08,50,66.64,286015596.55
2002-10-29,OEM,RTX 3080,North America,4417,Gamers,Individual,3.4,89811.7,16,Medium,3.38,70,0.29,50,31.43,309939983.73
1994-11-27,OEM,Tesla V100,North America,1195,Gamers,Business,4.1,148362.19,16,Medium,3.89,29,0.09,62,39.65,1344969520.78
2016-03-31,Gaming,RTX 4090,North America,1576,Gamers,Individual,3.5,31517.7,1,High,3.09,37,0.1,76,57.85,289823858.2
2009-12-13,OEM,Quadro P2200,North America,1602,AI Researchers,Business,3.6,183817.55,9,Medium,3.14,90,0.26,67,60.99,317965369.39
2021-07-06,Data Center,Tesla T4,North America,2194,Cloud Providers,Business,4.1,122704.51,17,Low,0.74,78,0.29,65,35.02,65923715989.44
2013-05-26,Gaming,RTX 3080,North America,1561,Cloud Providers,Business,1.9,20573.28,22,High,2.36,61,0.11,88,30.58,317323212.5
2022-03-07,Data Center,RTX 3080,North America,3264,Gamers,Individual,2,73633.67,3,Medium,4.27,10,0.13,65,36.2,199601141514.52
2002-05-16,Data Center,RTX 3080,North America,4291,Educational Institutions,Individual,4.9,92999.23,3,Low,2.76,27,0.23,83,30.18,316279064.78
2009-09-14,OEM,Quadro P2200,North America,231,AI Researchers,Business,1.7,73482.44,8,High,1.03,52,0.1,66,67.88,284473782.06
2004-12-18,Gaming,Tesla T4,North America,1641,Cloud Providers,Individual,3.7,28113.3,18,Medium,0.28,43,0.27,51,42.85,299608087.98
2020-01-28,Gaming,Tesla V100,North America,1109,Gamers,Individual,4.8,33471.88,4,Low,0.18,50,0.27,53,69.39,3459941271.06
1995-06-12,OEM,Quadro P2200,North America,3161,Educational Institutions,Individual,2,53257.79,2,High,2,40,0.24,79,59.89,291189660.42
2008-08-14,Gaming,Tesla T4,North America,2495,Educational Institutions,Individual,1.1,90136.98,24,High,1.06,65,0.24,89,33.53,314715070.92
2012-04-10,Data Center,Tesla V100,North America,3467,Gamers,Individual,2.2,62205.31,8,Medium,2.6,53,0.3,56,34.14,289281537.42
2008-08-21,Gaming,RTX 4090,North America,3678,Gamers,Business,4.6,95515.02,15,High,3.02,18,0.06,53,69.84,317186477.88
2003-06-05,Gaming,Tesla T4,North America,1196,Gamers,Business,2.8,145956.3,17,Medium,2.77,59,0.22,88,31.1,288264900.27
2017-04-08,Data Center,RTX 4090,North America,2367,Cloud Providers,Business,4.4,164851.63,17,Low,3.91,60,0.1,65,68.1,287821619.61
1993-12-23,Gaming,RTX 3080,North America,1369,Cloud Providers,Individual,4.3,73178.51,3,Low,0.27,61,0.25,78,67.47,1955539886.71
2000-12-24,OEM,Quadro P2200,North America,3187,Gamers,Business,4.2,189425.77,5,Medium,0.42,33,0.1,89,66.6,280800816
1997-06-22,Data Center,Tesla V100,North America,1918,Gamers,Business,4.5,147923.98,2,High,1.66,17,0.26,89,63.77,306182011.28
1995-09-05,AI,Tesla T4,North America,905,Gamers,Business,2.9,93817.06,2,Low,0.82,45,0.29,79,33.17,308751370.01
2022-12-01,AI,Tesla T4,North America,128,Cloud Providers,Business,3.4,122473.36,24,High,3.58,70,0.2,54,34.14,197653601229.6
2013-11-24,Gaming,Tesla V100,North America,2533,Cloud Providers,Business,2.9,93589.53,17,High,3.43,31,0.15,58,33.85,292140310.59
1998-01-31,Data Center,Tesla T4,North America,2935,Gamers,Business,3,43973.87,25,High,0.77,23,0.06,56,55.17,307963869.25
2019-10-21,AI,Tesla T4,North America,4736,Educational Institutions,Individual,2.4,27549.81,25,High,2.31,15,0.16,87,30.94,2139837258.24
2009-03-24,OEM,Tesla T4,North America,2547,Educational Institutions,Business,2.3,171004.54,7,High,3.3,69,0.29,64,66.83,299211979.5
2011-06-11,Data Center,RTX 3080,North America,4095,Gamers,Individual,3.2,156454.92,7,Low,2.47,11,0.23,58,45.03,312748381.63
2016-04-02,AI,RTX 4090,North America,1979,Gamers,Individual,1.3,177469.23,25,Low,3.81,90,0.21,52,67.56,307923058.27
2010-12-14,Gaming,Quadro P2200,North America,2888,Gamers,Individual,2.3,123642.67,1,Medium,4.72,22,0.11,56,65.2,315069028.1
2001-04-17,Data Center,RTX 3080,North America,2545,Educational Institutions,Business,1.9,97415.26,22,High,2.99,22,0.18,65,51.18,289480298.04
2019-06-06,OEM,Tesla V100,North America,1792,Educational Institutions,Individual,4,173191.53,21,Medium,0.2,67,0.18,90,45.53,9747980583.09
2015-07-30,Data Center,Quadro P2200,North America,2376,Cloud Providers,Business,3.7,30025.42,17,High,2.73,15,0.06,58,49.03,300556427.66
1996-04-21,AI,Quadro P2200,North America,3116,AI Researchers,Individual,2.1,175091.49,23,Medium,3.39,11,0.3,72,42.38,316822367.33
2001-03-26,AI,RTX 3080,North America,4471,Educational Institutions,Business,1.6,102964.46,11,Low,0.8,13,0.27,73,39.49,294158596.96
2022-11-04,Data Center,RTX 3080,North America,785,AI Researchers,Business,4.6,193069.76,17,Low,1.45,37,0.11,61,59.52,141587948820.49
2021-07-02,OEM,RTX 3080,North America,3176,Gamers,Business,4.1,115795.14,14,Medium,2.85,10,0.29,65,55.62,42185692046.12
1998-03-11,OEM,Tesla T4,North America,2346,Gamers,Business,3.2,134497.44,11,High,3,46,0.16,50,51.74,294034004.18
2009-10-09,Gaming,Quadro P2200,North America,1541,Gamers,Business,4.8,113067.55,5,High,3.38,53,0.16,57,58.81,305273904.54
2007-01-15,AI,Tesla T4,North America,3747,Educational Institutions,Individual,3.5,175414.74,9,Low,3.45,37,0.22,52,65.11,318569260.49
2008-08-06,OEM,Quadro P2200,North America,1619,Gamers,Individual,2.2,177434.21,10,Medium,4.19,42,0.13,65,43.35,296733461
1996-05-06,Gaming,Quadro P2200,North America,3857,Gamers,Business,4.5,146334.78,5,Low,1.45,46,0.26,74,41.13,282936976.52
2013-07-06,Data Center,RTX 4090,North America,3925,Cloud Providers,Business,4.7,144083.96,7,Low,1.54,85,0.16,63,56.25,309125647.52
1995-09-07,Data Center,RTX 4090,North America,1454,Educational Institutions,Business,4.7,174371.32,0,High,1.34,12,0.09,64,68.9,313604366.43
2015-06-26,OEM,Quadro P2200,North America,4032,AI Researchers,Business,2.8,197312.73,12,Low,4.5,36,0.07,81,33.87,293532960.4
2020-08-23,AI,RTX 4090,North America,3410,Educational Institutions,Business,3.3,45892.12,24,Low,0.91,28,0.26,90,47.31,4528168991.17
2005-02-02,OEM,Tesla T4,North America,3133,Cloud Providers,Business,4.7,174281.89,23,High,2.47,63,0.19,69,61.16,310472211.83
2006-04-08,Gaming,Quadro P2200,North America,4975,Gamers,Business,3.2,137578.62,15,High,2.96,78,0.09,66,33.32,287320476.82
2023-11-08,Data Center,Quadro P2200,North America,4715,Cloud Providers,Individual,2.6,83063.68,0,Low,4.6,84,0.27,64,53.48,336214881943.67
2012-09-24,Gaming,RTX 4090,North America,4751,Educational Institutions,Individual,1.3,97433.26,22,Medium,3.86,87,0.08,69,44.29,299158126.1
1993-07-13,Data Center,Quadro P2200,North America,211,Educational Institutions,Business,1.8,16004.22,9,Medium,1.92,88,0.27,52,64.59,1939637299.9
2008-06-18,AI,RTX 3080,North America,1187,Gamers,Individual,1.4,187457.59,20,High,1.37,74,0.13,83,51.36,306233942.35
2002-09-23,OEM,RTX 4090,North America,4380,Gamers,Business,3.3,184392.48,16,Low,1.01,66,0.2,89,54.77,282344814.15
1994-09-21,Data Center,Tesla T4,North America,4572,Cloud Providers,Business,1.8,182714.75,19,High,1.88,72,0.22,65,30.5,1386605800.09
2013-01-26,Gaming,Quadro P2200,North America,4297,Gamers,Business,5,19759.26,13,High,4.02,47,0.22,76,50.19,292298840.44
2010-10-19,Data Center,Tesla V100,North America,2590,Cloud Providers,Business,3.2,29426.88,0,High,3.97,60,0.3,76,38.7,315786986.45
2007-02-10,OEM,RTX 3080,North America,4196,Gamers,Business,2.4,61504.92,10,High,1.89,54,0.25,73,51.43,309684222.2
2016-12-20,Data Center,Tesla V100,North America,3787,Gamers,Business,1.2,185984.66,17,High,3.81,78,0.23,69,41.95,307859104.69
2010-11-08,AI,Quadro P2200,North America,827,Cloud Providers,Business,4.1,122655.58,7,High,1.19,67,0.12,77,53.89,283076860.88
2015-07-20,OEM,RTX 4090,North America,991,Educational Institutions,Business,1.7,132469.72,6,Medium,4.09,83,0.1,82,53.72,288840576.86
1998-04-27,AI,RTX 4090,North America,2795,Cloud Providers,Individual,3.3,103194.67,18,Medium,2.41,44,0.14,71,62.07,285433110.47
2005-09-20,OEM,Quadro P2200,North America,3967,Educational Institutions,Business,4.4,181261.39,15,Low,4.69,87,0.21,90,69,318309884.73
2011-09-07,Data Center,RTX 4090,North America,2035,AI Researchers,Business,3.7,77389.83,16,Low,2.84,22,0.17,53,51.75,313541799.72
2012-09-15,AI,Tesla T4,North America,2166,Cloud Providers,Business,1.5,132509.82,23,High,0.13,86,0.07,79,54.56,305031273.41
2009-07-17,OEM,RTX 4090,North America,3969,Educational Institutions,Business,5,147279.7,16,Medium,0.39,10,0.22,86,41.76,319468353.4
2021-04-24,Data Center,Quadro P2200,North America,2808,Gamers,Business,2.2,107309.22,13,Medium,4.41,46,0.26,77,66.93,55497135077.66
2011-04-24,Gaming,Tesla V100,North America,3820,AI Researchers,Business,3.3,35810.38,13,Medium,2.22,30,0.23,84,39.31,307527135.26
2019-04-12,Gaming,Quadro P2200,North America,3002,AI Researchers,Individual,3.8,32132.99,1,Low,1.93,52,0.25,62,32.99,2848509088.32
2006-02-11,AI,Quadro P2200,North America,2561,AI Researchers,Business,4.4,60475.41,5,Medium,4.91,60,0.14,77,47.56,283574090.99
2002-04-10,OEM,Tesla V100,North America,113,Cloud Providers,Business,1.7,120708.91,21,Medium,0.88,19,0.19,81,66.77,287922632.5
1996-05-15,Gaming,Tesla V100,North America,153,Cloud Providers,Individual,2.5,41169.19,17,Low,4.77,82,0.3,81,61.58,304554267.91
2023-02-03,AI,Quadro P2200,North America,2610,Cloud Providers,Individual,1.3,110058.1,1,Medium,2.71,52,0.19,57,45.4,475546026292.06
2013-11-27,OEM,RTX 3080,North America,3152,AI Researchers,Individual,1.7,115631.92,8,Medium,2.12,13,0.17,73,44.7,294216625.32
2018-11-20,Data Center,Quadro P2200,North America,1667,Cloud Providers,Individual,1.1,190296.15,8,Low,1.2,21,0.19,74,49.09,1460214483.09
2008-02-17,Data Center,Quadro P2200,North America,3119,Educational Institutions,Individual,2.8,148634.36,2,High,4.51,14,0.18,63,39.76,307023343.86
2015-07-16,Gaming,RTX 4090,North America,1245,Gamers,Business,2.1,164973.37,0,Low,4.83,43,0.17,68,69.18,307461065.97
2017-05-24,OEM,Quadro P2200,North America,2398,AI Researchers,Business,2.4,119111.43,10,High,4.54,59,0.17,63,32.26,285744854.73
1995-11-02,Gaming,Tesla T4,North America,3310,Cloud Providers,Individual,3.5,186054.48,7,High,3.62,21,0.13,59,59.07,305748130.35
1999-10-18,OEM,Tesla V100,North America,3249,Gamers,Individual,3.9,70517.56,23,Medium,2.98,41,0.2,90,62.65,291714446.75
2018-12-15,OEM,RTX 3080,North America,4718,Educational Institutions,Individual,4.8,174132.68,1,High,2.83,48,0.15,64,31.48,1752811950.9
2003-08-15,AI,RTX 3080,North America,1458,AI Researchers,Business,3.4,34430.92,22,Low,4.05,20,0.25,78,55.46,318983911.17
2013-08-25,OEM,RTX 3080,North America,4143,AI Researchers,Business,2.3,91753.78,9,Medium,4.36,70,0.2,66,43.53,305186756.53
2017-08-10,AI,Tesla T4,North America,1541,Educational Institutions,Business,1.8,100084.17,16,High,4.34,69,0.3,58,41.09,312678961.31
2019-12-03,OEM,RTX 3080,North America,1788,AI Researchers,Business,3.5,123108.21,0,Low,1.24,51,0.19,64,51.85,3563340169.86
2021-09-03,Gaming,Tesla V100,North America,870,Educational Institutions,Individual,2.9,157835.05,12,Medium,4.9,27,0.06,75,43.24,65852255475.18
2016-10-24,OEM,Tesla T4,North America,1896,AI Researchers,Individual,3.1,198589.94,0,High,1.66,82,0.14,79,54.64,303092524.29
2002-03-28,Data Center,RTX 3080,North America,2148,Educational Institutions,Individual,1.1,101609.85,19,High,2.13,77,0.25,81,60.24,295258115.62
2021-11-28,AI,Tesla V100,North America,4153,AI Researchers,Individual,1.6,44434.7,8,Medium,4.33,43,0.07,58,48.66,52000849986.33
2011-01-01,Data Center,RTX 3080,North America,4083,Gamers,Business,4.2,26509.83,9,Low,3.08,31,0.3,58,50.83,301904777.5
1998-10-22,Gaming,RTX 3080,North America,1589,AI Researchers,Individual,1.8,53424.85,19,Low,1.99,70,0.08,69,69.51,310186331.51
2004-11-20,OEM,RTX 4090,North America,4539,Gamers,Business,3.3,25519.18,23,Medium,1.42,45,0.18,56,44.58,289065222.33
2004-06-08,Gaming,RTX 3080,North America,2521,Cloud Providers,Business,1.1,42193.2,10,Low,4.05,82,0.07,69,48.5,301638478.09
2009-05-23,OEM,Tesla T4,North America,4448,Cloud Providers,Individual,3.2,119848.89,23,High,1.01,12,0.17,71,59.54,313438550.25
2005-02-20,OEM,Tesla V100,North America,2878,Cloud Providers,Individual,1.1,80701.95,1,Medium,0.64,79,0.22,63,58.53,314629029.79
2007-07-14,OEM,RTX 3080,North America,3392,AI Researchers,Individual,4.1,150692.4,17,Medium,1.55,48,0.24,68,66.11,319273391.49
2000-02-02,AI,Tesla T4,North America,1540,Gamers,Business,2.5,155555.41,16,Low,3.09,44,0.19,86,65.43,294212835.61
2004-07-01,OEM,Quadro P2200,North America,1263,Cloud Providers,Business,3.9,48031.56,24,Medium,0.76,46,0.29,66,58.91,312889274.68
2023-01-04,OEM,RTX 3080,North America,706,AI Researchers,Business,2.7,146128.47,14,Medium,2.41,15,0.21,60,43.8,545674281221.58
2011-02-22,AI,Tesla V100,North America,4356,Cloud Providers,Business,1.3,72335.98,0,High,4.76,74,0.2,62,53.86,283186842.32
2013-09-14,Data Center,Quadro P2200,North America,1958,AI Researchers,Business,1.1,59441.92,7,Medium,4.01,84,0.21,77,65.57,280053007.95
2023-06-04,Data Center,Tesla T4,North America,2370,Cloud Providers,Business,1.1,74045.8,12,Low,3.73,43,0.17,70,33.03,416623691718.88
2023-08-14,Gaming,Quadro P2200,North America,3351,AI Researchers,Individual,4.6,152417.56,24,High,1.25,81,0.3,90,51,490379697149.98
2010-12-30,Data Center,Tesla V100,North America,1981,Educational Institutions,Business,1.2,11614.3,21,Low,4.54,87,0.07,70,36.96,281955862.31
2015-03-01,Gaming,Tesla V100,North America,1278,Educational Institutions,Individual,4.4,198901.83,7,Medium,2.92,72,0.25,88,46.07,319663268.21
2008-10-11,Gaming,Quadro P2200,North America,1601,Gamers,Business,4.6,21311.11,7,Low,1.91,38,0.26,75,47.74,315395593.83
1996-03-18,Data Center,Tesla T4,North America,2914,Gamers,Business,1.6,143871.67,4,High,0.72,28,0.25,51,32.73,303237574.09
2019-04-28,OEM,RTX 3080,North America,3693,Cloud Providers,Individual,4.3,191428.08,23,Medium,2.33,68,0.13,81,56.63,4181655511.61
2017-02-04,Gaming,Quadro P2200,North America,2414,Educational Institutions,Individual,1.8,108215.93,19,High,2.06,61,0.2,62,58.03,299210858.94
2014-09-18,OEM,Tesla T4,North America,1207,Cloud Providers,Business,3.2,161216.76,1,Low,1.57,46,0.3,50,31.74,290705973.14
2020-03-07,AI,Quadro P2200,North America,101,Cloud Providers,Individual,2.9,137448.45,16,High,4.92,72,0.19,81,63.17,1912395792.98
2011-02-14,Data Center,Quadro P2200,North America,297,Gamers,Business,3.8,70921.09,14,High,1.16,29,0.11,89,37.22,317032601.48
1993-10-14,Gaming,Tesla T4,North America,740,AI Researchers,Individual,3.8,10765.75,11,Medium,3.15,35,0.12,52,36.56,1588964134.52
2003-06-11,Data Center,Quadro P2200,North America,1973,AI Researchers,Individual,1.1,161664.05,12,Low,4.83,21,0.23,52,58.51,294587155.72
2007-02-11,Data Center,Tesla V100,North America,4614,Gamers,Individual,1.7,82416.74,1,Low,4.84,66,0.22,54,58.24,280997400.88
1994-10-09,OEM,Tesla V100,North America,1294,Cloud Providers,Business,4.3,153288.21,23,Medium,1.42,27,0.2,87,55.6,1328733970.54
1998-11-13,Gaming,RTX 4090,North America,4524,Cloud Providers,Business,2.1,43675.71,2,Medium,3.92,25,0.25,75,39.21,297633791.82
1997-02-27,OEM,RTX 4090,North America,1799,Educational Institutions,Individual,4.8,177337.25,3,High,0.76,52,0.16,70,44.82,311274891.61
2008-05-06,Gaming,RTX 3080,North America,3066,Educational Institutions,Business,4.4,112690.31,16,High,4.34,39,0.13,77,48.33,315863856.16
2002-09-15,AI,RTX 3080,North America,3408,Gamers,Individual,4.7,131678.03,10,High,2.2,73,0.26,86,46.43,291228848.46
2016-07-26,Gaming,Quadro P2200,North America,3672,AI Researchers,Individual,4.3,109645.7,16,Low,1.37,83,0.14,78,32.66,282025871.75
2019-09-17,OEM,RTX 4090,North America,3255,Gamers,Business,4,175882.9,25,High,0.88,30,0.14,55,48.86,5972488878.25
2013-07-16,Data Center,Quadro P2200,North America,4484,Cloud Providers,Business,1.3,145278.96,4,Medium,3.7,56,0.1,60,47.36,317738471.98
2024-09-19,AI,Tesla V100,North America,2299,Cloud Providers,Individual,1.4,178516.6,17,High,1.31,84,0.21,57,67.74,569175556919.29
2020-06-03,Data Center,RTX 3080,North America,706,AI Researchers,Individual,3,150152.75,16,High,2.76,89,0.09,71,48.78,4003134596.93
2005-10-05,OEM,RTX 4090,North America,3362,Cloud Providers,Business,1.4,59187.77,23,High,2.73,57,0.06,86,60.9,310308889.07
2017-12-07,Data Center,RTX 3080,North America,4684,Educational Institutions,Business,1.5,146886.36,24,Medium,2.05,81,0.15,89,50.17,304047333.57
1996-07-21,Data Center,Tesla T4,North America,956,Gamers,Business,1.5,152383.44,15,High,0.59,75,0.2,65,47.88,289903458.45
1996-01-19,OEM,RTX 4090,North America,4177,Gamers,Business,2.4,108990.78,7,High,0.22,62,0.14,73,51.93,313734840.13
2007-06-25,AI,Quadro P2200,North America,587,Educational Institutions,Business,2.4,81941.75,17,High,3.04,18,0.14,65,69.89,311297003.91
2020-04-05,Gaming,RTX 4090,North America,3446,Cloud Providers,Business,2.3,17176.05,13,High,3.33,86,0.29,63,57.04,7811370320.86
2005-01-11,Data Center,Quadro P2200,North America,2587,Educational Institutions,Individual,2.8,76522.66,5,Low,1.22,13,0.11,64,47.92,319329474.24
1996-08-09,Data Center,Quadro P2200,North America,2548,Educational Institutions,Individual,4.4,133837.04,18,Low,3.16,51,0.08,56,60.45,314045648.37
2004-04-07,Data Center,Tesla T4,North America,1035,Educational Institutions,Business,1,48396.27,5,Medium,0.29,30,0.25,74,58.67,286716164.45
1995-07-14,AI,RTX 3080,North America,2685,Educational Institutions,Individual,3.1,122250.19,3,Low,0.4,68,0.09,77,47.41,281449399.98
2014-01-31,Gaming,RTX 4090,North America,4195,Educational Institutions,Business,4.9,110743.78,5,High,3.35,89,0.25,90,45.51,281898113.73
2007-12-09,Data Center,RTX 4090,North America,4558,Gamers,Individual,3.9,81800.18,23,Low,4.86,64,0.21,59,52.86,318083513.97
2002-10-07,Gaming,RTX 4090,North America,303,Educational Institutions,Individual,3.5,53646.63,8,Medium,0.31,43,0.11,84,39.75,289103743.43
2008-09-02,OEM,Tesla V100,North America,3796,Gamers,Individual,4.9,176248.16,1,High,0.43,43,0.16,51,69.25,282663001.85
2010-05-01,OEM,Tesla T4,North America,4599,Cloud Providers,Business,2.8,167731.86,3,Medium,4.88,66,0.06,70,46.49,280917569.06
2003-01-11,Data Center,Quadro P2200,North America,171,Gamers,Business,1.9,71212.94,19,High,1.54,75,0.29,51,63.35,293665888.59
2021-04-29,Data Center,Tesla V100,North America,3958,Cloud Providers,Individual,4.1,25017.36,4,Low,3.91,15,0.24,69,52.65,32887544273.98
2013-10-27,Gaming,RTX 3080,North America,2609,Gamers,Business,3.7,188971.28,5,Medium,3.25,28,0.22,77,54.89,317368523.04
2016-12-20,Data Center,Quadro P2200,North America,3377,AI Researchers,Individual,4.9,169593.67,5,Medium,4.99,52,0.27,80,56.61,318362733.43
2011-08-25,Data Center,Quadro P2200,North America,464,Gamers,Business,3.8,182296.93,10,Low,2.05,28,0.27,77,52.14,295390953.7
2022-11-19,Gaming,RTX 4090,North America,800,Cloud Providers,Business,4.2,45564.66,0,High,3.54,87,0.06,77,50.5,160059379827.72
2022-05-24,Gaming,RTX 3080,North America,3620,AI Researchers,Individual,1.5,85620.47,13,High,3.21,46,0.23,63,30.52,175193252790.79
2012-11-18,AI,Quadro P2200,North America,4965,Educational Institutions,Individual,3.5,78668.43,3,Low,3.05,89,0.26,64,59.25,298491391.69
2024-06-12,OEM,RTX 3080,North America,578,AI Researchers,Individual,4,127470.96,3,High,4.04,54,0.15,54,34.03,991729281903.75
2000-04-08,Data Center,Tesla T4,North America,3724,Gamers,Individual,2.7,50942.49,25,High,0.82,63,0.18,83,51.56,295687726.92
1998-10-16,Data Center,Quadro P2200,North America,911,Cloud Providers,Business,4.1,84575.44,3,High,1.92,32,0.1,71,68.27,292257055.75
2004-09-04,Data Center,Quadro P2200,North America,314,Educational Institutions,Business,4.5,46625.55,25,High,3.76,50,0.15,61,41.01,308315993.12
2015-10-15,Gaming,RTX 3080,North America,906,AI Researchers,Business,2.1,93319.98,21,High,0.69,50,0.2,77,67.43,298802651.26
1993-09-02,AI,RTX 3080,North America,3014,Gamers,Individual,4.3,151757.77,4,Medium,3.07,54,0.28,58,55.01,1421154407.63
2017-06-26,AI,Quadro P2200,North America,2820,Cloud Providers,Business,3.8,129193.82,21,High,2.49,70,0.18,50,31.97,299797069.77
2009-11-22,Data Center,Tesla V100,North America,2955,Educational Institutions,Individual,3.8,103790.92,24,Medium,2.6,24,0.24,59,68.02,295926101.49
1994-01-06,OEM,RTX 3080,North America,150,Educational Institutions,Business,2.8,75246.68,17,Medium,3.48,65,0.18,82,35.82,1142088170.42
1996-05-22,Gaming,RTX 3080,North America,743,Cloud Providers,Business,4.3,173084.05,6,Low,4.5,34,0.05,89,51.55,308419381.58
1997-04-18,Gaming,Tesla T4,North America,4468,Cloud Providers,Business,1.6,70739.12,9,Medium,1.83,65,0.16,63,42.18,310928027.03
2016-03-20,Gaming,RTX 3080,North America,3763,Educational Institutions,Business,2.2,190358.4,12,High,3.6,84,0.15,90,47.61,302363758.16
2023-04-12,AI,Tesla V100,North America,893,AI Researchers,Business,2,199571.32,12,Low,3.94,80,0.13,68,33.79,275814816059.82
2024-05-30,Data Center,RTX 4090,North America,4477,AI Researchers,Individual,2.6,198956.3,6,Low,1.13,19,0.13,87,53.65,797210750987.41
2005-05-20,Gaming,RTX 3080,North America,2855,Cloud Providers,Individual,4,16342.52,16,High,2.74,30,0.24,53,66.08,298033581.32
1994-08-06,Data Center,Quadro P2200,North America,1208,Gamers,Business,3,123112.23,14,High,2.83,25,0.2,85,62.47,1649532395.12
2008-06-03,AI,Quadro P2200,North America,1501,Gamers,Individual,1.7,148839.84,12,Medium,2.5,68,0.09,68,60.79,303069767.65
2024-06-20,Data Center,Quadro P2200,North America,165,AI Researchers,Individual,3.4,38986.64,10,Medium,4.08,26,0.12,76,53.21,841154420401.15
2012-05-29,AI,Quadro P2200,North America,4946,Gamers,Individual,1.2,156986.34,24,High,1.8,30,0.13,59,44.76,288977223.35
2000-12-26,Gaming,Tesla V100,North America,4512,AI Researchers,Business,4.9,75750.86,16,Medium,4.13,16,0.22,57,58.09,312239673.26
2004-03-26,Gaming,RTX 4090,North America,112,Gamers,Individual,2.4,58381.23,17,Low,0.17,75,0.23,69,34.34,308201835.81
2014-11-18,Gaming,Tesla T4,North America,4522,AI Researchers,Business,1,12112.21,10,Low,1.69,15,0.2,77,30.38,282797188.76
2015-03-29,Gaming,Tesla T4,North America,429,Gamers,Business,2.2,181176.12,4,Low,4.64,13,0.27,51,53.48,291751131.77
2018-01-10,OEM,Quadro P2200,North America,1839,AI Researchers,Individual,2,171256.03,0,Medium,3.75,89,0.08,61,67.11,1795870387.34
1993-10-17,Gaming,Tesla T4,North America,3980,Educational Institutions,Business,3.8,21299.45,21,Low,1.2,50,0.18,67,69.28,1567786977.36
2009-02-27,AI,RTX 3080,North America,4893,AI Researchers,Individual,2.4,100715.16,14,Low,1.51,71,0.22,86,41.82,303137240.09
2021-01-26,Data Center,Tesla V100,North America,1286,Educational Institutions,Individual,3.3,54424.38,24,High,0.67,41,0.22,74,43.23,55126106291.01
2023-06-15,OEM,Tesla V100,North America,345,Gamers,Business,3,162518.9,14,Medium,1.17,22,0.16,72,52.12,359041956682.43
2017-02-23,Gaming,Tesla V100,North America,2481,Educational Institutions,Individual,1.8,96465.9,4,Medium,4.65,90,0.28,69,41.38,313699338.42
1993-07-20,AI,RTX 3080,North America,4481,Cloud Providers,Individual,3.5,138136.34,22,Low,4.24,13,0.19,72,54.42,1611688015.7
2012-08-27,OEM,Tesla T4,North America,1958,Educational Institutions,Individual,1.1,35265.57,0,Medium,2.35,61,0.28,67,49.41,306434084.69
2012-08-10,OEM,Tesla V100,North America,2470,Gamers,Individual,4.6,113849.77,7,Low,1.26,63,0.15,75,31.63,300759970.28
2012-12-21,AI,RTX 3080,North America,2927,Cloud Providers,Individual,3.8,151258.85,5,Low,2.44,20,0.12,83,62.87,309922181.95
2002-03-17,AI,RTX 4090,North America,1684,Cloud Providers,Individual,2.7,76195.48,5,High,3.2,79,0.28,83,51.05,288577687.9
1996-05-24,AI,Tesla V100,North America,248,Gamers,Individual,4.3,62169.12,24,Medium,1.96,81,0.24,82,47.96,317489588.34
1998-10-16,AI,RTX 4090,North America,3823,Gamers,Business,1.3,66520.53,16,High,0.13,50,0.07,72,60.78,288770445.73
2003-04-12,AI,RTX 3080,North America,4739,Cloud Providers,Business,2.4,84887.53,21,Medium,0.31,16,0.1,60,38.16,287234480.48
2009-10-05,Data Center,RTX 4090,North America,4945,Cloud Providers,Individual,2.5,172599.17,12,High,0.47,25,0.22,70,54.62,297200858.91
2006-10-05,AI,Quadro P2200,North America,757,Gamers,Individual,1.2,65298.44,8,Medium,0.55,28,0.29,56,39.14,314002869.3
2022-01-18,AI,Quadro P2200,North America,1732,Educational Institutions,Business,4.9,124538.15,11,Medium,3.57,58,0.19,76,50.3,277881327124.37
