date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2017-08-19,Gaming,Quadro P2200,Europe,4664,Gamers,Individual,3.8,79512.26,6,Medium,3.84,40,0.22,82,62.83,297348888.47
2002-03-16,OEM,RTX 3080,Europe,4421,AI Researchers,Individual,3.6,105707,19,Low,2.42,40,0.21,81,57.79,311507163.42
2015-12-29,Gaming,RTX 4090,Europe,3735,Educational Institutions,Business,3.8,79378.7,1,Medium,0.36,75,0.19,58,31.22,307074757.67
2024-02-03,OEM,Tesla V100,Europe,3624,Educational Institutions,Individual,4.3,178271.27,13,High,4.53,89,0.14,78,33.66,487805082310.6
2019-03-02,Gaming,RTX 4090,Europe,940,Educational Institutions,Individual,3.6,33463.62,4,Medium,3.98,21,0.21,81,46.49,6824148540.68
2021-09-23,Gaming,Tesla T4,Europe,943,Cloud Providers,Business,1.4,94272.72,1,High,1.48,20,0.2,61,39.35,69206791908.07
2014-07-09,Gaming,RTX 4090,Europe,4892,AI Researchers,Individual,2.1,122113.47,16,High,3.02,66,0.09,66,69.41,296468228.09
2019-04-20,OEM,Quadro P2200,Europe,3567,Educational Institutions,Business,4.3,160037.08,3,High,1.15,66,0.29,67,44.64,7935179714.02
2016-12-10,Gaming,Quadro P2200,Europe,940,Educational Institutions,Business,3,170199.17,6,Low,0.17,20,0.29,81,57.84,319057133.06
2019-11-09,Data Center,RTX 3080,Europe,813,Cloud Providers,Individual,1,174939.92,23,Low,1.04,40,0.27,90,64.71,6766215479.68
2006-09-20,OEM,RTX 3080,Europe,1363,Gamers,Business,3.8,81853.96,3,High,4.29,26,0.1,74,52.25,294638721.78
2018-10-28,Data Center,Tesla T4,Europe,3250,AI Researchers,Individual,2.3,100988.59,16,Low,1.33,40,0.23,73,32.45,1555513768.1
2015-03-13,Gaming,RTX 4090,Europe,2251,Educational Institutions,Business,3.4,88840.79,18,Medium,1.54,84,0.15,90,41.69,290569861.07
2024-06-09,OEM,Tesla V100,Europe,3227,Cloud Providers,Individual,1.7,41306.41,1,Medium,3.26,83,0.29,62,64.86,485393064932.61
2018-02-08,Gaming,Tesla V100,Europe,1194,Educational Institutions,Business,2.2,184756.67,6,Low,2.12,82,0.13,79,31.09,1205861344.25
2003-07-01,AI,Tesla T4,Europe,4738,Educational Institutions,Business,4.5,162958.86,24,High,3.64,35,0.09,52,57.8,305613295.92
2019-11-13,Gaming,RTX 4090,Europe,2092,Cloud Providers,Individual,1.1,27849.22,17,High,0.32,75,0.19,57,62.38,5502518254.37
2012-05-16,Gaming,Quadro P2200,Europe,313,Gamers,Business,4.6,139339.74,14,Medium,2.97,10,0.2,83,67.5,312960589.3
2019-04-25,OEM,Quadro P2200,Europe,3337,Educational Institutions,Business,2.1,63535.07,22,Low,4.08,26,0.09,52,47.72,4635403045.89
2011-04-28,AI,RTX 3080,Europe,4450,AI Researchers,Individual,2.1,93714.06,15,High,0.29,36,0.15,81,32.37,305934688.38
2005-02-20,OEM,Quadro P2200,Europe,2236,Cloud Providers,Individual,4.4,44061.24,2,High,4.39,12,0.09,83,39.95,305125483.58
1996-02-23,OEM,Tesla V100,Europe,771,Gamers,Business,1.8,103191.77,12,Low,4.32,72,0.17,76,35.3,303498199.58
2001-11-25,Data Center,Tesla V100,Europe,111,AI Researchers,Individual,1.3,171515.11,10,Medium,3.34,43,0.15,76,33.01,298788884.41
1999-05-25,Gaming,RTX 3080,Europe,3462,Cloud Providers,Business,1.2,121277.31,23,High,1.68,14,0.17,79,51.97,280157065.51
2011-07-11,Gaming,Tesla V100,Europe,4328,Cloud Providers,Business,3.4,163082.68,23,Low,3.29,64,0.22,55,60.78,307460845.75
2013-03-21,OEM,Tesla T4,Europe,4449,Educational Institutions,Individual,2,107922.16,22,Medium,2.89,66,0.12,58,31.79,280330294.19
2001-09-16,AI,Tesla V100,Europe,963,AI Researchers,Business,1.4,105031.54,25,High,2.18,74,0.07,87,63.6,286330105.8
2014-07-25,Data Center,Quadro P2200,Europe,4395,Cloud Providers,Business,3.9,147898.05,8,Medium,4.9,34,0.19,54,54.88,311890775.89
2014-03-18,AI,RTX 4090,Europe,1485,Gamers,Business,2.3,64809.79,25,Medium,3.11,90,0.28,72,34.93,302649208.34
2008-11-23,OEM,Tesla V100,Europe,4278,AI Researchers,Business,4.8,158392.78,14,Medium,3.48,80,0.14,76,62.4,319296927.69
1997-03-25,Gaming,RTX 4090,Europe,4247,AI Researchers,Business,3.1,36584.87,14,Low,3.89,82,0.26,82,44.13,291322133.48
2017-02-20,Gaming,RTX 3080,Europe,2154,AI Researchers,Individual,2.2,63440.55,6,High,0.81,20,0.29,75,38.43,315109061.72
2017-09-05,Data Center,RTX 3080,Europe,1779,Gamers,Business,3.5,180402.36,6,Low,4.45,52,0.17,72,57.6,311183654.97
2001-02-24,AI,Tesla V100,Europe,2376,Gamers,Individual,4.4,155375.23,16,Medium,3.67,32,0.16,76,53.47,318778727.89
2007-06-13,Data Center,RTX 3080,Europe,3208,Gamers,Business,3.8,19138.06,18,Medium,1.23,71,0.06,53,58.96,317136603.42
2021-10-25,OEM,Tesla V100,Europe,2970,Educational Institutions,Business,3.7,108101.89,23,Medium,3.03,49,0.17,65,66.89,44529707747
2000-03-11,AI,Tesla V100,Europe,265,Cloud Providers,Business,1.2,46326.27,23,Medium,0.9,24,0.3,84,47.1,293383518.16
2005-09-25,AI,RTX 3080,Europe,3826,Gamers,Business,3.3,144947.95,10,Medium,4.01,26,0.24,70,50.2,302332207.32
2007-10-12,OEM,RTX 4090,Europe,166,Educational Institutions,Individual,2.8,50091.05,0,Low,3.78,18,0.18,77,65.73,305906002.75
2016-04-13,Data Center,RTX 4090,Europe,1441,Cloud Providers,Individual,1.6,189888.71,15,High,0.82,82,0.16,76,66.77,319361564.24
2017-04-25,Data Center,RTX 4090,Europe,1906,Gamers,Business,2.9,145019.11,16,Low,2.56,71,0.14,84,41.59,312453604
1999-12-19,Data Center,Tesla T4,Europe,2573,Educational Institutions,Individual,4,129960.7,14,Medium,4.2,66,0.19,85,59.94,289587309.07
2018-06-10,AI,RTX 4090,Europe,3951,Educational Institutions,Business,1.9,93369.31,23,Low,2.5,61,0.13,59,67.74,1872659004.59
2010-02-16,AI,RTX 3080,Europe,3173,AI Researchers,Individual,2.1,114870.42,20,High,2.99,18,0.24,64,56.01,293711821.45
1995-08-13,OEM,RTX 3080,Europe,4264,Cloud Providers,Business,4,165437.12,8,Medium,1.98,20,0.24,72,46.28,305509449.71
2013-04-06,AI,RTX 3080,Europe,1517,Gamers,Business,3.5,161109.89,14,High,3.81,75,0.22,80,54.68,306126958.34
2024-09-07,Data Center,RTX 4090,Europe,3542,Educational Institutions,Business,4.8,82368.82,22,Low,1.39,11,0.08,82,53.52,869092055568.42
1994-03-02,AI,Tesla T4,Europe,4124,Cloud Providers,Business,3.3,155728.21,23,Medium,0.8,51,0.27,88,36.83,1280095618.25
2003-07-11,AI,Tesla V100,Europe,2957,Cloud Providers,Business,4.1,96836.7,14,Medium,3.7,21,0.08,80,56.49,284326594.08
2006-01-07,AI,RTX 3080,Europe,1851,Gamers,Business,4.3,196022.2,2,Medium,4.75,44,0.23,83,46.92,300875880.36
2000-11-29,OEM,Tesla T4,Europe,1605,Cloud Providers,Individual,3.8,34099.48,4,Medium,3.88,66,0.05,50,37.13,283475958.3
2000-07-01,AI,Tesla V100,Europe,788,Cloud Providers,Business,3.7,100460.38,7,Medium,1.09,27,0.3,69,57.49,317150161.1
1998-05-23,AI,RTX 3080,Europe,2748,Educational Institutions,Individual,4.2,108385.28,20,Medium,4.17,38,0.05,64,42.15,292102664.64
1993-06-23,AI,Quadro P2200,Europe,3979,AI Researchers,Business,2.7,59607.65,20,Low,1.44,66,0.13,68,43.92,1603965351.06
2003-04-07,OEM,RTX 4090,Europe,1589,Cloud Providers,Business,4.6,107605.32,24,Low,1.13,25,0.16,86,32.88,280374572.39
1994-05-11,Gaming,Tesla V100,Europe,4192,Cloud Providers,Individual,1.3,141128.11,23,High,2.66,67,0.18,54,34.28,1980615959.63
2006-05-06,Data Center,Tesla V100,Europe,1209,Gamers,Individual,1.6,177694.36,14,Medium,4.72,20,0.25,88,33.25,319055350.62
2012-11-21,AI,RTX 3080,Europe,2016,Cloud Providers,Individual,1.5,121535.69,25,High,3.16,18,0.1,51,56.46,281696927.84
1994-05-31,Gaming,Tesla T4,Europe,4283,Gamers,Individual,4.8,13487.64,22,Low,1.07,29,0.23,72,32.93,1711176011.15
1995-08-27,AI,Tesla T4,Europe,2437,Gamers,Individual,1.4,57699.83,11,Medium,4.12,37,0.1,61,42.13,296715096.74
2002-07-03,Data Center,Quadro P2200,Europe,732,Educational Institutions,Individual,3.1,188852.15,19,Medium,0.21,33,0.14,86,54.12,300129235.62
2003-02-08,OEM,RTX 3080,Europe,329,AI Researchers,Business,1.4,64961.5,24,Low,1.82,12,0.12,84,57.02,308245408.67
1994-04-10,Gaming,RTX 3080,Europe,4646,AI Researchers,Individual,2.7,65436.63,0,Low,4.86,18,0.09,80,36.18,1570886383.88
2017-01-02,AI,Tesla V100,Europe,1737,AI Researchers,Business,1.2,60944.59,16,High,1.91,51,0.1,62,43.68,284199864.59
2010-09-29,Gaming,Tesla V100,Europe,1063,Educational Institutions,Business,1.5,159298.18,10,Low,4.9,42,0.28,71,58.37,319371179.75
2012-09-03,AI,Tesla T4,Europe,4224,Cloud Providers,Business,1.9,161466.92,18,High,1.68,79,0.2,64,40.66,312799416.42
1994-02-25,Data Center,RTX 4090,Europe,3722,Gamers,Business,3.7,171611.4,10,High,2.66,28,0.22,81,49.85,1666646147.59
2001-02-03,Data Center,Quadro P2200,Europe,758,AI Researchers,Individual,4.9,117893.91,19,Medium,0.77,69,0.2,73,51.99,281780939.75
2024-09-21,Gaming,RTX 3080,Europe,4484,AI Researchers,Individual,3.4,111369.85,10,High,1.6,80,0.12,85,68.26,658608894993.41
2000-12-27,Gaming,Quadro P2200,Europe,2080,AI Researchers,Business,1.8,12210.7,15,High,4.9,75,0.27,61,53.35,294322725.16
2019-06-17,Gaming,Quadro P2200,Europe,259,Educational Institutions,Individual,2.6,127938.02,13,Low,2.58,41,0.29,50,61.89,4944016356.7
2002-01-05,Gaming,RTX 3080,Europe,2061,AI Researchers,Business,3.6,110198.48,23,High,4.77,48,0.06,61,33.55,299041524.47
2017-08-10,Gaming,RTX 4090,Europe,2325,Gamers,Business,3.5,112322.89,21,Medium,4.17,56,0.23,57,41.19,308346140.36
2007-05-01,Data Center,RTX 3080,Europe,4591,AI Researchers,Individual,1.4,45572.2,22,Medium,0.75,65,0.18,84,49.21,314524560.6
1993-08-06,AI,Tesla V100,Europe,215,Gamers,Business,1.6,35335,10,High,2.79,75,0.18,51,53.21,1396812705.87
2010-03-06,Gaming,Quadro P2200,Europe,933,AI Researchers,Individual,3,180325.53,15,Medium,4.77,61,0.18,83,51.84,301868561.34
1996-08-31,AI,Quadro P2200,Europe,1225,AI Researchers,Business,2,117973.18,9,High,2.33,45,0.1,73,62.9,291453486.56
2015-01-08,Data Center,Tesla V100,Europe,959,Educational Institutions,Business,2.8,68761.9,11,Medium,1.51,33,0.15,79,58.56,296514456.58
2017-04-15,AI,Tesla V100,Europe,1672,Gamers,Individual,4.9,81909.25,3,Low,1.41,66,0.11,76,30.94,281873992.69
2023-01-03,Data Center,Tesla V100,Europe,1380,Educational Institutions,Business,2.4,96274.28,13,Medium,1.49,33,0.28,69,59.58,517890723274.63
2012-05-10,AI,Tesla V100,Europe,4136,Educational Institutions,Individual,2.6,136612.49,23,High,2.54,82,0.24,67,57.4,311006063.93
2017-02-16,OEM,Tesla T4,Europe,1593,AI Researchers,Business,2.8,42175.52,2,High,0.6,75,0.14,88,45.19,280071316.63
2017-11-06,AI,Tesla T4,Europe,257,Gamers,Individual,3.7,111206.7,24,Low,1.86,85,0.07,83,52.05,313763491.97
2020-01-28,Data Center,Quadro P2200,Europe,473,Cloud Providers,Individual,4.6,67796.69,0,Low,4.74,25,0.15,76,42.28,2245222276.72
2018-07-29,AI,Quadro P2200,Europe,4415,Educational Institutions,Business,4.8,11367.43,21,High,0.99,89,0.14,81,67.69,1524139358.95
2018-02-06,Gaming,RTX 3080,Europe,2257,AI Researchers,Business,2.1,78460.37,1,Medium,1.54,44,0.29,67,59.15,1147791399.96
2007-08-31,AI,RTX 3080,Europe,843,Cloud Providers,Individual,3.2,105326.33,8,Low,2.35,84,0.08,55,40.02,295383238.95
2023-06-21,AI,Tesla V100,Europe,2277,AI Researchers,Business,3,153765.05,0,Medium,2.43,87,0.28,82,44.47,424084864536.58
2000-07-12,OEM,Quadro P2200,Europe,4766,Cloud Providers,Individual,1.6,140329.53,18,High,2.37,78,0.2,84,39.04,289051083.47
2021-05-04,AI,Tesla T4,Europe,1350,Cloud Providers,Individual,3.9,188691.48,5,High,2.96,10,0.26,88,37.37,32883991798.37
2017-05-05,AI,Quadro P2200,Europe,1530,AI Researchers,Individual,3.2,80838.4,17,Low,3.6,75,0.12,68,65.99,287033823.78
2012-07-01,AI,Tesla V100,Europe,1090,AI Researchers,Individual,1.9,189514.51,22,Low,3.2,48,0.27,63,42.4,310765218.18
1993-05-04,AI,Quadro P2200,Europe,2301,Gamers,Business,1.5,185465.16,4,High,2.67,13,0.19,77,54.42,1706727761.52
2006-08-10,OEM,RTX 3080,Europe,2806,Educational Institutions,Business,2.6,180822.31,14,Medium,0.13,70,0.29,78,66.57,287817136.87
1998-06-12,Data Center,RTX 4090,Europe,2306,Gamers,Business,1.1,108205.3,19,Low,2.08,86,0.07,62,51.52,307431174.29
2022-03-14,OEM,RTX 3080,Europe,1660,AI Researchers,Business,3.1,33931.71,21,High,0.99,14,0.25,84,31.43,126599591109.19
1997-09-01,OEM,RTX 4090,Europe,2923,Cloud Providers,Business,1.6,58092.52,10,High,2.6,53,0.18,87,39.1,292831507.13
2001-01-03,Gaming,RTX 3080,Europe,1492,Cloud Providers,Business,2.6,22506.87,12,Medium,2.14,29,0.19,54,58.47,281623886.21
2020-08-06,OEM,RTX 3080,Europe,1629,Cloud Providers,Business,4.9,17423.42,5,Low,3.06,17,0.21,74,60.66,4096875936.41
2005-12-25,OEM,Quadro P2200,Europe,2222,Educational Institutions,Individual,1.2,99934.32,22,Medium,2.98,80,0.18,87,32.61,291841768.07
1996-04-13,Gaming,Tesla T4,Europe,4487,Educational Institutions,Business,4.8,87336.54,15,High,0.81,13,0.09,81,51.4,305585311.81
2017-08-06,Data Center,RTX 3080,Europe,3168,Gamers,Individual,3.2,174304.63,7,Low,1.58,32,0.11,85,61.97,313594386.29
1999-08-19,Data Center,Tesla V100,Europe,1328,Gamers,Business,4.2,197312.49,24,Medium,1.18,38,0.25,73,62.87,285179712.67
1997-08-25,OEM,RTX 3080,Europe,3916,Educational Institutions,Business,2.6,61486.38,4,High,1.05,41,0.28,87,57.94,303182991.11
1995-11-04,Gaming,Tesla T4,Europe,4398,AI Researchers,Business,3.7,50038.1,15,Medium,4.04,57,0.06,81,46.04,302395226.63
2023-09-06,Gaming,Quadro P2200,Europe,3837,Gamers,Business,4.2,193743.35,17,Low,3.54,86,0.28,79,64.71,605499320640.59
2013-06-04,OEM,Tesla V100,Europe,439,Gamers,Individual,4.5,194202.16,11,High,3.67,46,0.19,56,37.84,312595883.47
2024-07-24,OEM,RTX 3080,Europe,4893,Gamers,Business,1.2,182825.98,8,Low,0.73,67,0.28,61,41.3,996756328466.2
2000-08-18,AI,Quadro P2200,Europe,1843,AI Researchers,Business,3,94137.9,20,High,2.71,84,0.25,82,36.17,306445801.92
2013-06-24,AI,RTX 3080,Europe,2840,Gamers,Business,2.4,101164.99,13,High,3.27,82,0.15,87,46.76,313093490.21
2005-05-24,Data Center,RTX 3080,Europe,3858,AI Researchers,Business,4.4,168311,7,Low,4.36,38,0.21,75,66.06,304527429.67
2015-09-29,OEM,RTX 3080,Europe,3376,Educational Institutions,Individual,2.9,106636.88,17,Low,3.33,58,0.17,88,49.46,283106160.46
2020-03-22,AI,Tesla T4,Europe,4924,Educational Institutions,Individual,2.3,82204.73,0,High,4.92,63,0.06,52,46.26,3766824335.19
2007-02-01,Gaming,RTX 3080,Europe,2873,AI Researchers,Business,2.8,54215.68,5,Low,4.08,73,0.21,74,66.4,305514015.26
2000-08-29,OEM,Tesla V100,Europe,448,Gamers,Business,3.3,75930.88,6,Low,1.89,46,0.24,61,37.16,283039218.64
1996-02-18,Gaming,Tesla V100,Europe,2768,Cloud Providers,Business,3.7,187428.54,9,Medium,4.9,75,0.06,57,31.86,301210969.26
2019-03-08,OEM,Quadro P2200,Europe,3642,Cloud Providers,Individual,2.2,24173.36,4,Low,4.98,79,0.12,81,31.03,7538578967.58
1998-05-22,AI,Tesla V100,Europe,1733,AI Researchers,Individual,4.3,51083.92,16,Low,2.43,38,0.25,73,49.39,292209819.58
1996-09-01,AI,RTX 4090,Europe,1562,Gamers,Individual,2.3,105796.53,14,Medium,0.81,13,0.13,59,68.59,314425550.23
2005-05-11,OEM,Tesla T4,Europe,152,Educational Institutions,Individual,1.5,146798.57,9,Low,1.21,55,0.14,88,45.81,299110551.52
2010-05-21,AI,Quadro P2200,Europe,2818,Cloud Providers,Individual,2.4,189875.02,6,High,1.25,28,0.21,81,63.85,292509137.49
1999-09-17,OEM,Tesla T4,Europe,384,Cloud Providers,Business,3.2,128771.88,0,High,3.18,90,0.19,71,40.61,292009425.17
2003-12-23,OEM,RTX 4090,Europe,3434,Educational Institutions,Business,2.5,190046.52,18,Low,2.19,14,0.23,74,56.17,302428552.1
2000-05-22,Data Center,Tesla V100,Europe,909,Gamers,Business,4.1,159903.58,21,High,2.6,39,0.21,63,49.42,306488956.15
2022-02-17,Gaming,Tesla T4,Europe,3477,Cloud Providers,Individual,1.4,184527.64,0,High,2.99,38,0.15,60,49.48,277094429221.47
2010-01-13,Gaming,Tesla T4,Europe,304,Gamers,Business,2.1,189434.62,17,Low,3.55,32,0.07,77,62.55,311792267.3
1996-06-23,Data Center,Tesla V100,Europe,359,Educational Institutions,Business,2.9,66346.25,16,High,1.44,78,0.17,76,46.04,310340776.83
2005-11-01,OEM,Tesla V100,Europe,1282,Gamers,Individual,3.9,150391.02,13,High,1.56,46,0.3,87,30.52,294648998.18
1997-07-06,Gaming,Tesla V100,Europe,4516,Educational Institutions,Individual,2.9,43348.24,15,High,0.51,80,0.19,70,52.07,318317471.03
2009-07-17,Data Center,Quadro P2200,Europe,4306,AI Researchers,Individual,2.9,52157.03,24,Low,1.39,54,0.27,65,58.24,299308290.42
2022-09-22,Data Center,RTX 4090,Europe,4781,Cloud Providers,Individual,2.3,128734.54,9,Low,2.39,87,0.07,52,48.17,277302143162.04
2023-08-04,Data Center,Tesla V100,Europe,3786,Gamers,Individual,3.8,105599.09,13,High,0.36,54,0.15,85,32.3,419639166767.07
2022-05-27,Data Center,Tesla V100,Europe,1775,Gamers,Individual,2.9,183862.4,20,Medium,0.49,67,0.12,62,59.18,230327841613.25
2006-02-14,OEM,RTX 3080,Europe,1695,Gamers,Individual,2.4,23947.74,7,Medium,1.77,61,0.27,86,65.01,289803106.17
2007-09-19,Data Center,Quadro P2200,Europe,558,Cloud Providers,Individual,2.9,10758.03,8,High,0.39,51,0.27,60,48.67,282386661.8
2019-02-05,AI,RTX 3080,Europe,1147,Educational Institutions,Business,4.3,83972.82,9,Medium,2.04,42,0.08,83,47.38,2051426320.91
2002-10-14,Gaming,RTX 4090,Europe,2234,Cloud Providers,Individual,4.8,128460.67,0,Medium,3.58,20,0.09,80,39.45,301410474.96
2015-05-27,AI,RTX 3080,Europe,4475,Cloud Providers,Individual,3.9,179282.38,15,Low,4.22,43,0.27,66,67.05,314769995.68
2006-09-27,OEM,Quadro P2200,Europe,2839,Educational Institutions,Individual,4.6,55536.81,9,Low,1.33,13,0.2,61,39.65,307537890.06
1999-12-08,OEM,Tesla T4,Europe,1379,AI Researchers,Individual,1.5,97296.54,10,Low,4.68,20,0.08,83,62.51,311162689.15
2007-07-27,AI,Tesla T4,Europe,3307,AI Researchers,Business,4.8,178316.57,14,High,0.28,89,0.22,71,40.94,305479430.78
2022-03-30,Gaming,Tesla T4,Europe,614,Gamers,Business,4.5,78160.75,20,Medium,0.8,89,0.11,62,68.33,127074947644.08
1998-12-07,OEM,RTX 4090,Europe,1090,AI Researchers,Individual,2.7,13674.48,9,Medium,0.88,52,0.07,82,61.01,288400009.3
2005-08-02,OEM,Tesla T4,Europe,1468,Gamers,Individual,2,20932.75,2,Low,4.62,65,0.27,63,57.1,296711627.18
2016-07-15,Data Center,RTX 4090,Europe,3789,AI Researchers,Individual,4.5,125687.7,21,High,3.46,68,0.27,64,68.49,282143288.69
2019-12-03,Gaming,Quadro P2200,Europe,3836,Gamers,Business,4.6,185759.91,25,Medium,3.22,52,0.25,63,46.34,4396441557.65
2020-01-01,Gaming,Quadro P2200,Europe,4563,Educational Institutions,Business,1.4,113697.16,8,High,2.91,29,0.26,58,67.13,8522164620.95
1995-01-13,Data Center,Tesla V100,Europe,3473,Gamers,Business,3.9,108304.81,24,High,3.53,89,0.3,75,55.14,297958330.77
2024-01-19,Gaming,RTX 4090,Europe,1598,Cloud Providers,Business,4.5,21121.84,3,Medium,0.78,11,0.12,78,57.21,881658346849.54
1996-11-04,Data Center,Tesla V100,Europe,1827,Educational Institutions,Individual,3,133123.71,21,Medium,0.54,67,0.22,53,35.47,313182604.64
2019-06-16,Gaming,RTX 4090,Europe,2609,Educational Institutions,Business,1.4,15244.09,24,Low,4.86,19,0.15,88,53.69,9120037734.74
2009-09-14,Data Center,RTX 3080,Europe,4980,Gamers,Individual,3.7,15856.94,20,Medium,4.55,67,0.12,75,31.77,312560771.02
2000-12-11,Data Center,RTX 3080,Europe,4888,Cloud Providers,Business,3.7,30732.46,19,High,4.56,53,0.09,65,31.59,284858222.51
2013-07-23,OEM,RTX 4090,Europe,2731,Educational Institutions,Business,3.7,111453.06,21,High,4.36,52,0.19,69,33.46,289366697.25
1998-10-31,Data Center,RTX 3080,Europe,1995,Cloud Providers,Individual,2.8,177234.14,13,Low,4.89,54,0.15,74,47.83,289667325.29
2001-11-14,AI,Tesla T4,Europe,4626,Cloud Providers,Individual,4.9,192811.88,25,Medium,1.18,85,0.16,77,55.83,304816233.67
1995-01-15,OEM,Tesla T4,Europe,3928,Cloud Providers,Individual,4.7,26265.39,20,High,3.59,14,0.09,69,56.87,313733234.48
2024-08-13,Gaming,RTX 4090,Europe,3470,Gamers,Business,3.3,173569.3,10,Low,1.14,36,0.2,85,69.51,585756537331.33
1994-11-09,AI,RTX 3080,Europe,3545,AI Researchers,Business,4.3,92986.64,21,High,1.21,59,0.26,88,46.72,1834012513.48
2004-07-15,OEM,RTX 4090,Europe,4077,Cloud Providers,Individual,1.1,63110.91,9,Medium,4.73,70,0.22,55,45.58,288771698.31
2017-02-24,Gaming,Tesla T4,Europe,3750,Gamers,Individual,4.6,22151.2,14,Low,4.52,21,0.1,54,53.69,285454244.19
2007-05-15,Gaming,RTX 4090,Europe,4353,AI Researchers,Individual,2,67011.94,20,High,2.06,52,0.15,65,42.1,301201674.88
2005-09-02,Gaming,Tesla T4,Europe,2574,AI Researchers,Individual,4.9,28207.96,24,High,2.27,14,0.25,58,53.55,289310709.52
2009-11-16,AI,Tesla V100,Europe,1296,Educational Institutions,Business,1.3,138241.25,14,Medium,4.84,57,0.18,72,41.67,296525902.59
2013-07-10,OEM,RTX 4090,Europe,1657,Educational Institutions,Business,3.2,156712,6,High,2.07,87,0.12,61,42.3,299692432.96
2010-01-31,Gaming,Tesla V100,Europe,1624,Educational Institutions,Business,2.9,118865.45,3,High,1.94,26,0.14,83,38.35,311558702.67
2018-10-31,AI,Tesla V100,Europe,1745,Educational Institutions,Business,4.4,22835.43,23,High,3.71,19,0.23,84,68.99,1194319664.53
2013-12-22,Data Center,Quadro P2200,Europe,698,Gamers,Business,3.7,137884.78,3,Low,2.51,73,0.2,58,65.32,303556204.72
2009-06-27,AI,RTX 3080,Europe,2178,Educational Institutions,Individual,2.7,181991.8,10,High,2.71,29,0.08,68,60.89,309937491.33
2007-07-06,AI,Tesla V100,Europe,2401,Educational Institutions,Business,1.1,46159.15,5,High,3.81,64,0.15,82,68.04,301057553.45
2002-06-06,Data Center,RTX 3080,Europe,2194,AI Researchers,Business,4.5,77567.59,18,Medium,1.29,45,0.21,78,64.51,305501548.14
2022-03-16,AI,Tesla T4,Europe,3308,Gamers,Business,2.7,188044.33,17,High,4.49,79,0.13,69,36.69,174482563122.52
2006-06-26,Data Center,Tesla T4,Europe,3213,Gamers,Business,2.1,58872.02,12,Low,1.29,54,0.15,79,33.02,312862604.49
1995-10-31,AI,RTX 3080,Europe,865,Educational Institutions,Business,2.2,155968.22,13,High,4.15,75,0.06,54,35.72,312483863.76
2012-09-26,OEM,Quadro P2200,Europe,1976,Cloud Providers,Business,4.6,81422.32,2,Medium,4.42,68,0.21,73,62.12,319786916.39
2022-08-19,OEM,Quadro P2200,Europe,754,AI Researchers,Individual,1.6,106974.72,23,Medium,4.69,50,0.28,66,44.46,163549166276.97
1996-03-12,AI,RTX 4090,Europe,1779,Cloud Providers,Individual,1.8,195413.24,23,Medium,0.47,10,0.09,84,50.78,298466724.99
2012-11-16,Gaming,Tesla T4,Europe,2111,Cloud Providers,Individual,3.1,185359.04,9,Medium,0.48,33,0.05,89,36.77,288592683.85
2019-03-21,Gaming,Tesla V100,Europe,178,Cloud Providers,Individual,2.2,199347.64,20,Low,1.24,85,0.09,62,51.04,4466723423.1
2004-11-14,OEM,Quadro P2200,Europe,2607,Educational Institutions,Individual,5,124716.26,6,Low,3.61,66,0.22,51,36.69,290790658.31
2024-06-09,Data Center,Quadro P2200,Europe,2272,Educational Institutions,Individual,3.9,134358.82,7,Medium,3.36,82,0.17,90,66.27,724297165028.02
2018-08-03,AI,RTX 4090,Europe,2303,Gamers,Business,5,66067.84,13,Medium,3.06,43,0.2,58,62.08,1391700646.76
1995-07-17,Gaming,RTX 4090,Europe,1277,Cloud Providers,Business,3,21112.86,11,High,3.05,88,0.28,61,35.3,301533410.5
2015-04-11,OEM,Tesla V100,Europe,1161,Gamers,Individual,2.7,121196.32,4,High,4.61,19,0.16,60,47.77,307248228.4
2006-12-24,Gaming,Tesla V100,Europe,3158,AI Researchers,Individual,4,40879.42,10,High,0.23,21,0.29,84,42.11,284177049.33
1998-05-07,AI,Tesla V100,Europe,4398,AI Researchers,Business,3.6,138770.59,16,Low,4.03,41,0.08,58,67.66,290536682.29
2013-07-31,Data Center,Tesla V100,Europe,1018,Cloud Providers,Individual,3.6,80805.84,18,Low,2.37,84,0.22,75,61.17,319379091.65
2020-02-20,Data Center,Tesla V100,Europe,2788,Gamers,Business,1.7,197074.45,22,Low,0.65,53,0.18,50,52.79,2596835819.38
2006-03-09,OEM,RTX 3080,Europe,1264,AI Researchers,Business,1.9,118776.1,1,Medium,0.37,39,0.24,65,50.17,318509439.51
2022-05-31,OEM,Tesla T4,Europe,3887,Educational Institutions,Individual,4,145015.65,9,Medium,2.19,27,0.29,50,39.86,258727203973.69
2010-06-07,Data Center,Tesla T4,Europe,3351,Educational Institutions,Business,4.1,113551.09,17,Low,3.84,45,0.19,59,44.06,312905924.13
2020-11-12,AI,RTX 4090,Europe,4204,Cloud Providers,Business,1.9,74158.04,22,High,2.12,18,0.28,56,43.28,2925779381.51
2018-09-04,AI,RTX 3080,Europe,1531,Cloud Providers,Individual,1.8,31627.6,3,Low,4.42,13,0.17,52,39.39,1033806050.77
