date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
1993-11-25,AI,RTX 3080,South America,1268,Educational Institutions,Business,1.9,142688.34,16,High,0.55,32,0.12,90,48.61,1071218498.16
1993-07-13,Gaming,Quadro P2200,South America,3726,Cloud Providers,Business,2.6,173116.84,14,High,1.68,15,0.28,85,46.25,1927301254.25
2000-03-14,Gaming,RTX 4090,South America,3742,Gamers,Individual,3.9,15954.04,21,High,0.63,39,0.05,88,63.48,288612423.61
2001-05-27,AI,Quadro P2200,South America,4970,AI Researchers,Business,1,171489.24,18,Medium,3.49,86,0.2,70,35.86,286658965.15
1999-04-22,Data Center,Tesla T4,South America,734,Educational Institutions,Business,4.6,159589.46,9,Medium,2.71,40,0.25,51,64.92,301338294.54
2021-01-26,Data Center,RTX 3080,South America,836,Educational Institutions,Business,1.2,28297.86,8,Medium,2.54,40,0.12,65,51.05,54221813810.7
1993-05-08,Gaming,RTX 3080,South America,549,Gamers,Business,1.6,55264.69,7,High,3.54,61,0.17,81,68.94,1918357907.56
2012-09-14,Gaming,Quadro P2200,South America,2697,AI Researchers,Business,1.6,135299.2,15,High,2.42,16,0.09,58,67.62,289937173.55
1995-07-25,OEM,Tesla T4,South America,4360,Cloud Providers,Individual,4.9,163108.79,11,Low,2.34,75,0.09,76,36.09,308581212.69
2012-12-01,Gaming,RTX 3080,South America,742,AI Researchers,Individual,4.3,115465.23,21,High,3.47,12,0.18,51,45.61,296954796.79
2014-05-13,Gaming,Tesla V100,South America,1224,Educational Institutions,Business,2.3,147778.83,15,High,0.29,67,0.08,83,68.93,295062747.33
2002-03-26,Data Center,RTX 4090,South America,1408,Educational Institutions,Individual,3.3,121306.49,15,Low,0.53,81,0.26,85,61.96,288316611.5
2002-12-27,AI,RTX 3080,South America,2466,Educational Institutions,Business,3.2,162726.15,0,High,0.41,17,0.25,65,30.59,290189299.13
2021-08-25,Gaming,Tesla T4,South America,4926,AI Researchers,Business,1.5,198908.72,8,Low,1.56,57,0.08,66,35.86,54938838760.57
2003-12-29,AI,Quadro P2200,South America,4196,Educational Institutions,Individual,3.6,17591.46,13,Medium,3.2,58,0.07,78,54.33,307519601.86
2022-07-02,Data Center,Tesla T4,South America,2992,Educational Institutions,Business,1.1,50515.33,16,High,3.22,72,0.2,77,38.92,164622598115.71
2024-01-24,Gaming,RTX 4090,South America,3694,AI Researchers,Business,1.6,122716.16,1,Medium,2.13,88,0.1,76,32.69,937212256238.22
2019-07-03,OEM,RTX 3080,South America,2864,Cloud Providers,Individual,3.4,186591.34,6,Medium,0.68,88,0.17,52,35.41,5996771321
2010-10-30,Gaming,Quadro P2200,South America,4167,Cloud Providers,Business,2.1,109374.37,15,Low,2,81,0.16,57,51.99,309397944.34
2020-09-22,OEM,Tesla V100,South America,1740,Educational Institutions,Individual,1.7,170127.68,3,Medium,2.94,21,0.19,74,39.97,6621286216.79
2008-03-09,OEM,RTX 4090,South America,1990,AI Researchers,Business,1.5,98343.34,10,Medium,4.03,18,0.22,80,69.78,316803880.51
2023-12-16,AI,RTX 3080,South America,1019,AI Researchers,Individual,2.3,179999.77,23,Low,4.56,56,0.26,90,65.01,529830982025.93
2015-02-15,Data Center,RTX 3080,South America,3604,AI Researchers,Individual,4.8,134695.01,4,Medium,2.88,26,0.28,64,68.64,284894280.2
2009-07-17,Gaming,RTX 4090,South America,3724,Educational Institutions,Business,3.2,37040.34,15,Medium,3.38,32,0.13,51,54.89,313626128.57
2024-04-10,Gaming,Tesla T4,South America,629,Cloud Providers,Business,1.1,112120.49,19,Medium,0.14,75,0.24,70,42.14,975154612248.94
2017-01-28,AI,Tesla T4,South America,1691,Gamers,Individual,4.3,186708,23,Low,2.6,84,0.2,78,36.21,307813826.58
2012-01-08,Data Center,Tesla T4,South America,1703,AI Researchers,Individual,1.7,185015.65,4,High,0.33,37,0.27,57,32.66,298693432.76
2008-06-02,OEM,Tesla T4,South America,1489,Cloud Providers,Business,2.4,121649.46,16,Low,2.33,66,0.26,53,54.63,311647922.43
2014-07-15,Data Center,Tesla V100,South America,3337,Gamers,Individual,1,46578.44,17,Low,3.24,53,0.22,76,56.61,316914152.25
1994-10-16,OEM,RTX 4090,South America,2250,Gamers,Business,2.2,128060.33,5,Medium,4.74,17,0.21,60,66.02,1593728398.64
1996-03-30,Gaming,RTX 3080,South America,4585,Educational Institutions,Business,3.6,53275.3,19,Medium,0.8,58,0.15,89,55.94,294460411.87
2023-03-04,Gaming,Tesla T4,South America,889,Educational Institutions,Individual,3.9,60255.67,5,Low,3.14,63,0.13,51,60.31,375516908878.46
2004-08-26,Data Center,RTX 4090,South America,3893,Gamers,Individual,4.8,59944.26,24,High,2.8,34,0.27,62,45.59,281849244.94
2016-11-30,Gaming,Tesla V100,South America,4368,AI Researchers,Business,2.9,85311.15,17,Medium,0.14,63,0.28,84,40.37,299177615.73
1998-01-13,AI,Quadro P2200,South America,3556,Gamers,Business,3.8,142506.93,4,Low,1.87,18,0.22,66,69.17,294633248.46
1998-02-13,AI,Quadro P2200,South America,445,AI Researchers,Individual,4.2,147904.21,0,Low,4.53,17,0.07,76,38.49,290264559.07
2018-02-25,AI,Quadro P2200,South America,2592,Cloud Providers,Individual,1.7,100095.47,5,Low,4.99,64,0.1,74,56.22,1819881004.43
2024-07-09,OEM,RTX 4090,South America,793,Educational Institutions,Individual,3.2,122321.18,11,Low,3.23,63,0.15,61,51.35,1036083817736.67
1993-08-04,OEM,Tesla T4,South America,3790,Educational Institutions,Business,1.9,30759.7,15,Low,0.85,23,0.2,89,56.53,1443177782.97
2011-12-12,OEM,RTX 3080,South America,3256,Gamers,Individual,4.3,168678.11,22,Medium,0.93,74,0.16,50,59.75,303375594.6
2008-05-28,Data Center,Tesla V100,South America,140,Educational Institutions,Business,3.8,189519.94,5,High,0.95,85,0.19,62,42.65,284735981.67
2001-10-28,Data Center,Quadro P2200,South America,1311,AI Researchers,Business,2.1,191661.9,5,Low,1.49,27,0.3,88,57.48,313200906.13
1993-10-24,Data Center,RTX 3080,South America,4221,Educational Institutions,Individual,3.1,93614.65,25,Medium,4.99,11,0.09,85,38.94,1777044644.3
1997-06-19,OEM,Quadro P2200,South America,2551,Cloud Providers,Individual,4.4,86493.81,24,Low,4.64,26,0.16,66,46.5,292768301.38
2024-09-20,AI,RTX 4090,South America,2169,Gamers,Business,3.9,149907.97,3,High,1,82,0.13,78,64.97,566217993731.3
1997-10-07,Data Center,Quadro P2200,South America,1434,Cloud Providers,Individual,3.4,15857.05,1,High,1.56,71,0.06,55,61.84,295896635.3
2004-04-23,Data Center,Tesla T4,South America,2130,AI Researchers,Business,3.9,38182.09,14,High,4.9,61,0.23,68,45.13,286309276.94
1998-10-07,Gaming,RTX 4090,South America,4144,Educational Institutions,Business,1,134765.25,19,Medium,2.46,26,0.06,71,64.03,310529789.64
2005-05-02,OEM,Quadro P2200,South America,175,AI Researchers,Business,4.2,131543.14,19,Medium,0.86,24,0.24,56,59.81,286970850.19
2004-03-01,Gaming,RTX 4090,South America,3438,Educational Institutions,Individual,3.3,89846.95,16,High,3.2,25,0.14,54,67.22,319723083.89
1997-10-20,OEM,RTX 3080,South America,4315,Educational Institutions,Individual,4.8,132027.79,1,Low,4.71,30,0.15,67,32.43,306136330.53
2000-08-15,Data Center,Tesla V100,South America,3218,AI Researchers,Individual,3.8,62739.73,0,Medium,1.96,85,0.29,65,60.77,316452664.43
1998-06-10,OEM,Quadro P2200,South America,527,Cloud Providers,Business,4.8,115960.31,15,High,2.43,58,0.16,77,59.77,308989670.59
1999-04-23,OEM,Quadro P2200,South America,1126,Cloud Providers,Individual,4,68654.49,22,High,3.15,46,0.11,80,52.01,306209421.9
2004-05-03,AI,RTX 3080,South America,1385,Gamers,Business,4,14716.72,24,Low,2.08,20,0.17,89,45.59,308634884.81
2012-02-16,OEM,RTX 4090,South America,3019,Gamers,Business,4.4,197281.45,3,High,0.68,82,0.26,79,61.23,292646832.34
2003-08-24,Gaming,RTX 4090,South America,3411,Cloud Providers,Individual,2.3,94116.27,3,High,0.42,62,0.11,78,39.45,291990952.29
2003-01-16,Gaming,RTX 4090,South America,1890,Cloud Providers,Individual,2.9,103159.38,2,Low,1.5,74,0.29,88,67,316229035.39
2021-02-07,AI,Quadro P2200,South America,2469,Cloud Providers,Individual,1.2,31004.15,18,Medium,1.86,44,0.16,58,53.65,49126230345.56
2001-01-23,Gaming,Tesla V100,South America,2736,Cloud Providers,Business,3.2,125016.37,1,Low,2.22,67,0.07,82,61.17,317281478.29
2018-07-18,OEM,RTX 4090,South America,889,Cloud Providers,Business,4.8,154306.43,3,High,4.67,49,0.2,64,45.75,1700143869.88
1998-05-22,Data Center,RTX 3080,South America,2355,AI Researchers,Business,3.4,27618.59,22,High,0.4,90,0.14,66,68.54,305504705.01
1996-10-18,OEM,RTX 3080,South America,4256,Gamers,Business,1.1,142807.05,10,High,2.03,33,0.21,77,39.47,318328424.9
2004-06-29,AI,Quadro P2200,South America,4063,AI Researchers,Business,5,115638.34,15,Low,0.23,13,0.06,65,64.81,302189824.75
1999-05-25,Data Center,Quadro P2200,South America,133,Gamers,Business,3,20218.04,8,Low,3.76,39,0.24,57,36.87,304861127.3
2015-11-23,Gaming,RTX 3080,South America,338,Educational Institutions,Individual,4,101460.65,18,High,3.75,87,0.18,81,37.28,284188319.23
2007-12-13,OEM,RTX 3080,South America,519,Gamers,Individual,4.4,126142.68,23,Medium,3.81,35,0.1,61,66.06,315938768.13
2013-09-22,OEM,RTX 4090,South America,401,Educational Institutions,Individual,2.9,115892.31,5,Medium,4.16,44,0.09,57,63.22,304549773.73
2007-02-05,OEM,RTX 3080,South America,3868,Educational Institutions,Individual,2.3,155139.2,13,Medium,2.8,28,0.14,86,65.73,310247496.12
2020-04-20,Gaming,Tesla V100,South America,553,Gamers,Individual,3.3,30867.47,12,Low,3.3,57,0.06,56,60.75,3719656300.39
2020-11-14,Data Center,Quadro P2200,South America,1240,Gamers,Individual,4.8,159275.69,25,High,1.61,60,0.19,60,54.43,7838146603.93
2004-03-20,Data Center,Tesla T4,South America,2244,AI Researchers,Individual,2.2,69910.52,4,Low,1.05,43,0.06,64,50.18,309859139.26
2000-10-24,AI,Tesla T4,South America,2677,AI Researchers,Business,1.4,46994.32,25,High,1.18,32,0.23,89,46.63,313698225.07
2003-07-01,Gaming,Quadro P2200,South America,292,Cloud Providers,Individual,2.4,162633.06,17,Medium,0.98,69,0.09,75,66.34,299508009.43
1994-02-06,OEM,Tesla T4,South America,3550,Gamers,Individual,1.4,18338.14,0,High,3.16,87,0.25,59,54.8,1176227306.89
1993-11-28,Data Center,Tesla T4,South America,3936,Gamers,Individual,4.3,18623.68,20,Medium,3.28,87,0.25,64,37.13,1510274770.92
2014-09-03,OEM,Tesla V100,South America,918,Gamers,Individual,4.9,95446.57,1,High,2.02,62,0.13,73,31.75,310468118.77
2011-10-20,OEM,RTX 4090,South America,1103,Gamers,Business,3.2,170215.94,10,High,1.12,56,0.3,53,44.15,287633463.33
2022-02-14,OEM,RTX 3080,South America,4716,AI Researchers,Individual,2,132624.67,9,Medium,2.89,54,0.3,60,48.96,257770093020.85
2004-11-02,AI,Quadro P2200,South America,3102,Gamers,Individual,4.9,110186.32,19,Medium,2.13,66,0.25,55,58.62,298771374.25
1994-11-06,AI,RTX 4090,South America,4465,AI Researchers,Individual,1,154653.84,25,High,4.87,56,0.19,67,38.41,1296105708.18
2022-04-28,Data Center,Quadro P2200,South America,4219,AI Researchers,Business,4.5,169498.3,5,High,3.39,46,0.22,59,51.16,273299746184.2
2006-02-15,AI,Quadro P2200,South America,2849,Cloud Providers,Individual,3.4,14397.54,5,Low,0.12,19,0.3,84,48.53,285833356.97
1993-12-12,OEM,Quadro P2200,South America,3830,Educational Institutions,Individual,3,48453.5,14,Low,1.87,23,0.16,66,53.95,1045775925.28
2018-09-20,Data Center,Quadro P2200,South America,919,Cloud Providers,Business,4.5,110177.43,1,Medium,3.51,41,0.17,55,68.09,1474946280.62
2007-01-31,OEM,Quadro P2200,South America,252,Cloud Providers,Business,1.7,130800.75,22,High,3.63,75,0.19,83,53.94,283648749.15
2020-08-20,AI,Tesla T4,South America,2242,AI Researchers,Business,2.9,54920.79,0,Medium,1.87,38,0.16,75,46.63,1710394238.47
2003-03-12,Gaming,Tesla T4,South America,3887,Gamers,Business,3.1,104127.03,17,High,3.51,14,0.26,67,33.58,312903746.54
2017-02-14,OEM,Tesla T4,South America,1701,Cloud Providers,Individual,2,191509.21,1,High,0.56,86,0.24,64,64.78,307971331.9
2016-11-28,Data Center,Quadro P2200,South America,1641,Gamers,Business,2.3,38394.06,1,High,1.61,40,0.15,73,61.88,299485570.29
2013-05-21,AI,RTX 3080,South America,4470,Cloud Providers,Business,4.1,137273.43,8,Medium,0.27,16,0.25,61,52.45,301411361.88
2000-01-25,Gaming,RTX 4090,South America,2227,Cloud Providers,Individual,2.6,121448.67,2,Low,3.18,43,0.24,51,49.08,314479608.38
1996-11-23,Gaming,RTX 3080,South America,1933,AI Researchers,Individual,3.6,167987.8,6,Medium,2.86,85,0.12,54,44.5,298852305.86
2008-08-29,Gaming,Tesla V100,South America,1825,AI Researchers,Business,3.4,99147.22,7,High,4.04,45,0.21,60,63.25,308615190
1995-01-16,OEM,RTX 3080,South America,1813,Cloud Providers,Individual,1.8,47072.02,0,High,0.83,10,0.28,67,69.52,283121210.61
2009-09-24,AI,RTX 4090,South America,2840,Gamers,Business,4.4,185546.58,13,Medium,2.01,77,0.19,62,32.19,293653593.08
2006-07-08,Data Center,Quadro P2200,South America,3519,Cloud Providers,Business,1,175843.95,3,Medium,2.35,83,0.07,68,66.02,300288099.68
1996-06-24,AI,Quadro P2200,South America,4804,Educational Institutions,Business,4,82216.17,13,Medium,1.4,14,0.11,70,48.45,291439678.24
2020-04-04,Data Center,RTX 4090,South America,4980,Gamers,Business,3.3,140600.5,7,Medium,1.12,83,0.16,85,56.86,2544795231.05
2002-08-12,OEM,RTX 4090,South America,1182,Gamers,Business,3.5,184240.97,24,Medium,1.85,21,0.24,68,34.11,291091326.8
2022-12-15,AI,RTX 4090,South America,3731,AI Researchers,Individual,4.1,45398.5,11,Low,2.91,87,0.23,52,35.58,153289687224.46
2009-04-17,AI,Quadro P2200,South America,410,Gamers,Individual,3.3,55313.42,5,Medium,3.93,25,0.2,72,69.5,286176899.47
2016-02-20,AI,Tesla V100,South America,2341,Educational Institutions,Individual,4.7,28263.64,22,Low,4.12,17,0.29,75,50.33,306221535.67
2013-12-20,Gaming,Tesla T4,South America,2863,Educational Institutions,Business,1.7,195318.67,25,Low,4.49,11,0.25,64,36.48,313738831.61
1996-09-10,AI,Tesla V100,South America,2905,Cloud Providers,Business,2.9,97013.07,17,Low,4.25,80,0.28,90,58.6,287982318.14
2000-11-04,AI,RTX 4090,South America,961,AI Researchers,Business,3.9,198973.5,7,Medium,0.73,29,0.2,83,44.66,308281793.67
2020-03-29,Data Center,Quadro P2200,South America,2466,AI Researchers,Business,2.2,78042.77,4,Low,3.63,22,0.2,51,49.67,5983540150.57
2020-06-08,Data Center,RTX 4090,South America,4535,Educational Institutions,Individual,1.7,99074.52,5,Medium,3.15,24,0.23,81,44.74,3406849177.46
2004-09-29,Data Center,Tesla V100,South America,3245,Educational Institutions,Individual,4.2,188109.77,25,Low,0.58,22,0.26,80,53.5,292591142.79
2019-05-04,Gaming,Quadro P2200,South America,3806,Educational Institutions,Business,1,33561.4,3,High,0.93,54,0.1,86,52.07,9294678356.46
2010-06-16,Data Center,RTX 3080,South America,3028,AI Researchers,Individual,2.4,94334.92,24,High,2.52,28,0.17,89,68.7,310186744.13
1995-11-03,Data Center,Quadro P2200,South America,1871,Gamers,Individual,3.8,78148.37,20,High,4.99,19,0.21,76,68.91,291649349.37
2004-10-03,Data Center,Tesla T4,South America,934,Cloud Providers,Individual,2.2,133928.92,22,Low,0.11,51,0.27,77,64.56,289537857.02
2008-09-09,AI,Quadro P2200,South America,3746,Educational Institutions,Business,4.1,71982.46,9,Medium,1.12,75,0.11,81,48.24,300596642.91
1996-05-09,Gaming,RTX 3080,South America,1896,AI Researchers,Business,3.7,45130.86,4,Low,2.01,86,0.09,63,57.73,305437884.03
2000-10-21,Gaming,RTX 3080,South America,283,Educational Institutions,Individual,1.1,148454.99,25,Medium,1.71,88,0.26,79,46.19,301598952.71
2018-07-19,AI,Tesla T4,South America,991,Cloud Providers,Individual,4.5,170842,10,Low,2.99,67,0.28,84,38.36,1693664166.57
2005-10-04,Data Center,Tesla T4,South America,4762,Cloud Providers,Business,1.1,168080.92,4,Medium,4.57,69,0.25,58,32.33,295255009.63
2009-05-17,Data Center,Quadro P2200,South America,2938,Cloud Providers,Business,2.3,29624.35,16,Low,3.86,59,0.25,76,57.86,280449548.6
2007-09-19,OEM,RTX 3080,South America,1178,AI Researchers,Business,1.5,22209.17,7,High,4.89,11,0.2,61,38.73,289609931.77
2014-07-09,Data Center,Tesla T4,South America,1269,AI Researchers,Business,2.5,158681.13,7,Medium,4.75,64,0.09,74,58.84,296715420.86
2010-04-21,Gaming,RTX 3080,South America,585,Educational Institutions,Individual,4.2,153490.35,3,Low,4.46,65,0.06,89,40.12,309477831.29
2015-10-06,Gaming,RTX 3080,South America,2057,AI Researchers,Individual,3.5,10833.21,5,High,0.66,24,0.18,59,56.4,305746466.09
2002-12-21,OEM,Tesla V100,South America,4096,Cloud Providers,Business,1.1,51682.43,18,Low,2.66,31,0.07,63,39.33,309809372.47
2018-08-18,AI,RTX 4090,South America,3903,AI Researchers,Business,5,196750.62,7,Low,4.37,58,0.26,54,55.32,1990910324.24
2008-06-07,OEM,Quadro P2200,South America,3428,AI Researchers,Business,4.5,48915.92,15,Medium,3.56,51,0.07,72,58.01,293604371.94
2023-05-02,Gaming,RTX 4090,South America,2224,Cloud Providers,Individual,3,43792.65,7,High,2.56,71,0.29,88,69.04,496486714807.8
2000-01-27,AI,RTX 3080,South America,4943,Educational Institutions,Business,4.5,60401.61,24,High,1.61,58,0.24,71,37.64,311870697.44
2018-04-17,OEM,RTX 3080,South America,4378,AI Researchers,Individual,4.9,110129.75,15,Low,1.17,21,0.19,67,31.83,1248112187.05
2000-09-18,AI,Quadro P2200,South America,4286,AI Researchers,Individual,4.8,193118.1,4,High,0.22,61,0.09,54,67.81,281867221.34
2012-04-21,AI,RTX 4090,South America,3471,Cloud Providers,Individual,4.7,119021.14,18,Low,0.17,21,0.28,54,66.8,299849880.21
2005-10-09,AI,Tesla T4,South America,724,Educational Institutions,Individual,2.1,155709.12,18,Medium,0.81,31,0.29,66,44.45,292289047.73
1997-11-05,Data Center,RTX 4090,South America,2223,Gamers,Individual,1.1,162901.92,12,Medium,4.28,34,0.3,63,56.8,311735566.59
2005-04-19,Gaming,Tesla V100,South America,3050,Cloud Providers,Individual,4,145017.31,0,High,1.32,36,0.16,86,56.38,313011511.52
2019-06-04,Gaming,RTX 4090,South America,1432,Gamers,Business,4.4,73218.56,4,Low,1.49,31,0.22,77,53.81,2039472649.62
2024-03-01,AI,Quadro P2200,South America,1801,Gamers,Individual,4.9,44994.07,0,Low,0.96,90,0.1,68,42.6,1061125732878.29
1994-05-23,OEM,Tesla T4,South America,4896,AI Researchers,Individual,3.6,146967.79,16,Medium,1.02,46,0.28,69,53.22,1986892275.11
2015-05-30,OEM,Tesla T4,South America,2049,AI Researchers,Business,2.6,31080.99,1,High,4.19,29,0.19,66,58.16,298655708.84
2006-02-27,Data Center,Tesla V100,South America,2397,Educational Institutions,Individual,4,167897.75,7,Low,3.54,52,0.11,85,62.54,287187891.28
2015-12-08,OEM,RTX 4090,South America,1741,Cloud Providers,Business,4.7,194977.5,1,Medium,4.9,63,0.24,87,35.8,300097634.22
1998-12-05,Gaming,Tesla T4,South America,1063,Gamers,Business,1.8,44280.46,25,Medium,3.4,36,0.17,68,50.69,312619692.53
2013-08-05,Gaming,Quadro P2200,South America,1057,Gamers,Individual,1.5,58311.85,24,Low,2.24,20,0.19,87,65.88,289296741.12
2017-03-26,OEM,RTX 4090,South America,2698,Educational Institutions,Business,5,158834.48,5,Medium,3.21,67,0.13,65,66.95,311433782.38
2002-01-06,AI,Tesla V100,South America,3446,Educational Institutions,Individual,3.9,36405.47,1,Low,4.91,11,0.3,69,59.12,299487258.55
2016-06-09,Data Center,RTX 3080,South America,4072,Gamers,Individual,1.4,129015.99,6,High,2.88,11,0.16,60,57.85,298002281.69
2022-10-05,OEM,RTX 4090,South America,4273,Cloud Providers,Individual,1.6,181592.61,5,High,3.95,71,0.18,62,58.94,140785523444.97
2019-06-27,Gaming,Tesla T4,South America,452,Cloud Providers,Individual,1.5,128470.95,14,Low,3.83,57,0.25,80,45.74,7640559146.93
2011-07-27,OEM,Quadro P2200,South America,182,Educational Institutions,Business,1.1,23418.18,22,Low,2.8,80,0.14,79,35.78,286706759.17
2006-12-24,Data Center,RTX 3080,South America,4452,AI Researchers,Individual,3.3,125453.7,19,Medium,2.48,48,0.27,78,39.63,312599322.61
2000-12-23,Gaming,Tesla T4,South America,4187,Gamers,Business,1.7,70630.63,21,Medium,4.93,87,0.23,90,43.22,281953309.73
1996-03-08,OEM,RTX 4090,South America,160,Gamers,Business,1.2,25956.43,14,Medium,2.73,29,0.14,86,56.23,298901902.72
2004-01-09,AI,RTX 4090,South America,4163,Gamers,Individual,1.2,87452.28,9,Low,1.42,76,0.2,83,43.55,286727059.12
2014-01-03,Data Center,Tesla V100,South America,4356,Educational Institutions,Business,3.9,44707.37,13,Low,3.23,63,0.08,90,34.01,309904574.38
2017-11-09,Data Center,Tesla V100,South America,3581,Cloud Providers,Individual,1.4,99473.17,20,Low,3.43,37,0.18,59,59.03,302463445.17
2014-05-25,AI,Tesla V100,South America,1054,Gamers,Individual,2.3,168793.51,2,Medium,1.82,33,0.28,58,53.76,282502153.08
1999-10-17,AI,RTX 4090,South America,3129,Gamers,Individual,1.3,13314.58,19,Medium,1.09,70,0.16,74,34.09,311064609.6
2015-02-26,AI,RTX 4090,South America,1330,Cloud Providers,Business,2.7,153638,23,High,4.6,83,0.26,81,54.72,298151535.85
2006-10-08,OEM,Quadro P2200,South America,2732,Cloud Providers,Business,4.7,74707.1,21,High,1.01,40,0.09,66,50.19,306948162.99
2021-06-29,AI,Tesla T4,South America,1630,Educational Institutions,Individual,4.1,19850.52,10,High,0.33,51,0.17,78,65.07,41486859736.07
2020-10-23,AI,Tesla V100,South America,554,AI Researchers,Business,1.5,165114.07,6,Low,3.32,20,0.27,61,55.81,4028866849.41
2011-07-10,Gaming,RTX 3080,South America,2123,AI Researchers,Individual,3.3,96982.66,11,High,0.53,54,0.12,75,59.4,290759326.93
2011-06-15,Data Center,Quadro P2200,South America,3082,Educational Institutions,Business,4.3,78747.3,13,High,3.61,26,0.16,69,38.66,314922563.47
1997-08-08,AI,RTX 4090,South America,4755,Gamers,Individual,3.9,63595.57,17,High,2.39,72,0.15,81,53.26,298347192.64
2009-09-13,Gaming,RTX 4090,South America,166,Educational Institutions,Individual,3.3,59402.25,18,High,1.84,52,0.22,55,67.55,298542852.86
2019-08-02,Data Center,RTX 4090,South America,1437,Gamers,Individual,1.8,53957.3,23,High,4.86,60,0.12,83,69.76,4840363801.59
2005-05-02,AI,RTX 4090,South America,425,Gamers,Individual,2.9,191567.4,9,Medium,0.26,83,0.28,65,41.36,287797581.15
2010-01-27,AI,Quadro P2200,South America,1572,Educational Institutions,Business,1.7,114978.27,15,High,4.04,73,0.07,86,58.72,303148420.02
1994-10-01,Data Center,Tesla T4,South America,2849,Educational Institutions,Business,1.5,56504.14,22,High,0.44,75,0.22,85,51.52,1755837273.31
2006-06-02,Gaming,RTX 4090,South America,1819,Educational Institutions,Individual,1.3,152644.81,8,Low,3.83,75,0.13,89,34.88,311927207.8
2013-11-06,Data Center,RTX 3080,South America,660,AI Researchers,Individual,4.2,91763.05,11,Medium,1.28,70,0.23,71,56.93,306116702.07
1998-09-27,AI,RTX 3080,South America,3777,Educational Institutions,Business,3.6,68238.07,15,High,3.49,60,0.23,81,55.43,286652077.08
2024-07-17,OEM,Tesla V100,South America,4609,Gamers,Business,2,141255.27,12,Medium,1.66,13,0.22,68,43.73,1087906790921.18
2001-10-29,Gaming,RTX 3080,South America,4347,Gamers,Business,2.2,118420.47,1,Medium,2.27,18,0.25,66,40.92,308139736.56
2014-02-19,Data Center,RTX 4090,South America,3562,Educational Institutions,Business,1.9,48229.44,9,Medium,2.63,25,0.24,77,58.12,283362923.36
2023-01-07,Gaming,Quadro P2200,South America,2828,AI Researchers,Individual,2.4,35555.59,11,Low,2.49,49,0.07,78,63.17,495638222862
2020-01-07,Gaming,RTX 3080,South America,486,Educational Institutions,Business,4.2,47159.95,6,Medium,4.7,79,0.28,90,41.64,8660500359.84
2018-04-17,OEM,Tesla V100,South America,1250,Educational Institutions,Business,3.3,48490.37,19,Low,0.91,67,0.08,66,56.16,1618868940.5
2007-04-26,OEM,RTX 4090,South America,3857,Cloud Providers,Business,3.5,146797.26,13,Medium,2.22,11,0.2,72,49.26,309433451.66
2019-04-23,Data Center,Quadro P2200,South America,2553,Educational Institutions,Business,2.6,197009.7,3,Medium,0.86,44,0.15,75,63.78,8058503314.39
2017-11-21,OEM,Tesla V100,South America,3564,Gamers,Business,1.8,92070.4,3,Medium,2.78,62,0.1,63,53.85,295119100.96
2010-11-29,OEM,RTX 4090,South America,4295,Gamers,Business,3.1,66252.22,11,Medium,1.02,27,0.18,73,38.83,294396858.82
2003-12-22,Data Center,RTX 4090,South America,4657,Educational Institutions,Individual,4.8,64006.94,18,Low,0.19,59,0.09,88,55.81,286932199.35
1995-01-05,Gaming,RTX 3080,South America,2755,Educational Institutions,Individual,1.1,52996,7,High,1.36,69,0.14,70,55.38,310147603.04
2000-04-15,OEM,Quadro P2200,South America,3330,AI Researchers,Individual,2.1,82865.5,19,High,2.44,39,0.2,54,46.77,283626090.36
1998-12-18,Gaming,Tesla T4,South America,3796,AI Researchers,Business,2.3,104516.69,10,Low,1.58,25,0.08,68,44.08,287236457.78
2010-11-03,Gaming,Tesla T4,South America,1541,Gamers,Individual,3.9,104413.84,19,Medium,3.22,59,0.08,59,36.04,316234080.38
2004-04-24,AI,Tesla T4,South America,594,AI Researchers,Business,2.7,18167.28,13,High,4.88,73,0.17,86,64.18,302156255.5
2024-06-18,OEM,RTX 3080,South America,3592,Gamers,Individual,1.9,94140.46,5,High,3.71,76,0.27,57,68.3,980143903402.74
2018-12-17,OEM,Quadro P2200,South America,3132,Cloud Providers,Business,2.5,47768.42,22,Low,4.89,44,0.21,85,64.8,1474201714.08
2010-06-01,Data Center,Quadro P2200,South America,1847,Gamers,Individual,4.6,134394.67,5,Medium,1.32,68,0.09,72,47.61,313814990.32
1998-05-14,OEM,RTX 3080,South America,4724,Gamers,Individual,5,32711.59,7,Low,0.19,84,0.15,64,41.16,285423249.63
2020-03-29,Gaming,Quadro P2200,South America,1799,AI Researchers,Individual,2.6,166824.61,5,High,4.9,25,0.07,63,34.41,4015452154.31
2016-03-18,Data Center,Tesla V100,South America,3480,Educational Institutions,Business,2.1,93881.1,4,High,2.58,10,0.26,87,64.34,308228290.88
2003-12-10,AI,Quadro P2200,South America,1746,Gamers,Business,4.1,185387.86,2,High,2.48,58,0.28,86,50.68,318805441.13
1996-10-29,OEM,Quadro P2200,South America,3251,Educational Institutions,Business,2.4,61809.42,4,Medium,0.5,24,0.23,77,55.07,298237287.34
2003-09-10,AI,RTX 3080,South America,733,AI Researchers,Individual,1.7,35840.08,2,Low,3.74,18,0.13,71,55.41,286911579.68
