date,product_category,product_name,region,units_sold,customer_segment,customer_type,customer_satisfaction,marketing_spend_usd,discount_percentage_percent,competitor_influence,return_rate_percent,ai_ml_adoption_rate_percent,ad_campaign_effectiveness,customer_retention_rate_percent,market_share_percent,sales_revenue_usd
2014-04-03,OEM,Tesla V100,Middle East,4125,Gamers,Business,3.9,95552.49,16,Low,2.06,73,0.23,73,45.28,309520491.82
2017-09-12,Data Center,RTX 3080,Middle East,4469,Gamers,Individual,1.3,157892.87,8,High,1.5,14,0.11,61,56.52,301005147.82
2009-05-21,Data Center,Tesla V100,Middle East,1446,AI Researchers,Individual,2.7,132481.99,16,Low,4.27,47,0.07,80,66.96,302192099.98
2013-12-07,OEM,Tesla T4,Middle East,4459,Cloud Providers,Business,2.7,79225.63,11,Low,4.1,70,0.18,75,68.78,287916725.63
2001-01-28,OEM,RTX 4090,Middle East,4600,Cloud Providers,Individual,3.4,36949.92,15,Low,1.98,64,0.11,56,50.71,297421397.31
2019-12-05,Data Center,Tesla V100,Middle East,1776,AI Researchers,Individual,3.8,29866.08,20,Medium,2.9,55,0.28,74,63.05,2163734628.96
2021-10-11,AI,RTX 4090,Middle East,134,Cloud Providers,Individual,2.2,168198.37,2,Low,2.83,60,0.22,55,61.79,56905654671.15
2012-11-02,Data Center,Tesla V100,Middle East,3197,Educational Institutions,Individual,1.3,123431.04,11,Low,4.88,81,0.2,80,65.72,314357982.81
2002-07-08,OEM,RTX 3080,Middle East,2510,AI Researchers,Business,3.9,111929.36,17,Medium,2.57,70,0.29,67,68.55,318584612.59
2010-08-26,AI,RTX 4090,Middle East,2212,AI Researchers,Business,1.6,73554.45,11,Low,1.96,85,0.2,89,38,295713570.68
2001-01-10,OEM,Quadro P2200,Middle East,2454,AI Researchers,Business,3.8,182722.2,0,Low,0.14,82,0.24,80,50.53,295994444.34
2004-02-27,Data Center,Quadro P2200,Middle East,2776,Educational Institutions,Individual,2.8,85818.24,13,Low,3.83,84,0.16,77,45.48,311304002.72
2006-04-08,OEM,RTX 4090,Middle East,1877,Educational Institutions,Business,3.5,14665.3,9,Low,3.92,50,0.28,86,45.96,318964884.45
1993-05-13,Data Center,RTX 4090,Middle East,2050,Cloud Providers,Business,4.4,173368.28,7,High,0.93,68,0.05,83,47.42,1249350849.73
2012-11-09,OEM,RTX 4090,Middle East,3790,AI Researchers,Business,1.1,70162.93,20,High,0.91,70,0.07,59,56.36,299775768.95
2016-06-01,Data Center,Tesla T4,Middle East,3760,Cloud Providers,Business,3.6,46420.08,6,Medium,3.44,17,0.23,57,63.25,283210700.86
2022-10-11,Data Center,Tesla V100,Middle East,3014,Cloud Providers,Individual,4.8,177497.8,12,Medium,4.15,52,0.27,78,67.86,146860111394.61
2009-10-04,OEM,Tesla V100,Middle East,3862,AI Researchers,Individual,3.3,87443.69,23,Medium,1.73,63,0.3,76,63.51,292067377.83
2020-02-11,OEM,Tesla T4,Middle East,2256,Educational Institutions,Business,1.7,194646.73,16,Low,1.73,41,0.29,57,30.1,8387845266.83
1996-09-07,Gaming,Tesla V100,Middle East,1943,Gamers,Business,3.5,198486.8,23,Medium,2.26,73,0.22,71,49.68,284435703.7
1993-10-21,OEM,Tesla V100,Middle East,3724,Gamers,Business,1.7,180071.22,24,Medium,4.06,19,0.27,61,40.59,1629281399.73
2012-08-11,AI,Quadro P2200,Middle East,1171,Cloud Providers,Business,2.8,105913.65,22,Low,2.86,73,0.22,53,37.58,300105164.26
2019-05-06,Data Center,RTX 4090,Middle East,3374,Educational Institutions,Individual,3.1,39011.1,24,Low,1.77,86,0.18,83,60.49,2804501998.55
2000-10-28,Gaming,RTX 4090,Middle East,4650,Cloud Providers,Individual,1.7,88293.87,3,Low,3.92,60,0.27,78,37.33,305617634.99
2008-07-12,AI,RTX 3080,Middle East,3026,Educational Institutions,Business,1.1,135133.69,19,High,4.61,17,0.16,79,63.49,284602024.43
2016-04-15,Data Center,Quadro P2200,Middle East,3899,Gamers,Individual,3,109218.15,18,Medium,4.08,16,0.17,84,69.01,292445223.52
2012-08-17,Gaming,RTX 4090,Middle East,1132,Gamers,Individual,4.1,59397.37,4,High,0.12,27,0.24,57,42.47,309121729.06
2017-11-23,Gaming,Quadro P2200,Middle East,2751,Gamers,Business,2.7,46011.8,7,Low,1.09,74,0.05,54,42.4,300427546.57
2007-07-03,AI,RTX 4090,Middle East,1768,Cloud Providers,Business,2.4,108732.11,24,Low,3.57,13,0.15,64,67.01,285799691.59
2018-12-26,Gaming,Quadro P2200,Middle East,4569,Cloud Providers,Individual,1.8,37563.88,4,High,4.88,52,0.27,82,59.55,1795735950.85
2006-08-23,Data Center,Quadro P2200,Middle East,343,Educational Institutions,Individual,4.5,16152.23,15,High,3.06,90,0.1,60,57.75,286666724.91
2003-05-10,Data Center,RTX 4090,Middle East,2747,Cloud Providers,Business,1.2,127313.93,4,Low,1.15,37,0.27,58,31.83,316323785.52
1994-04-17,AI,Quadro P2200,Middle East,3862,Educational Institutions,Business,3.8,66247.16,3,Low,0.25,57,0.06,85,32.71,1491428523.71
1994-07-22,OEM,RTX 3080,Middle East,1739,Educational Institutions,Business,1.1,81506.53,16,High,1.68,90,0.27,63,36.24,1166855870.89
1993-12-30,Gaming,RTX 3080,Middle East,851,AI Researchers,Individual,4.5,140698.73,24,Low,4.57,73,0.18,62,65.4,1483606541.27
2008-06-10,Gaming,Tesla V100,Middle East,4995,Gamers,Business,1.6,115188.32,23,Medium,1.7,78,0.08,81,54.03,297919873.04
2002-06-26,Data Center,Quadro P2200,Middle East,2513,Cloud Providers,Business,1.8,172215.22,22,Low,3.86,72,0.24,66,56.98,288871994.36
2011-10-27,OEM,Tesla T4,Middle East,4657,Educational Institutions,Individual,2.9,179971.9,8,High,4.62,15,0.06,68,62.08,301326520.39
2018-02-28,Gaming,RTX 3080,Middle East,3343,AI Researchers,Business,3.2,195352.33,6,High,4.05,35,0.05,84,46.63,1852577226.12
2002-06-13,Data Center,Quadro P2200,Middle East,2982,AI Researchers,Individual,2.9,108195.89,16,Medium,1.41,33,0.09,89,67.42,314979487.64
2011-07-08,AI,RTX 4090,Middle East,772,Cloud Providers,Business,2.9,10857.53,3,Medium,0.86,46,0.18,69,39.57,310971749.44
2012-10-07,AI,RTX 4090,Middle East,2711,AI Researchers,Business,2.3,113101.09,15,Medium,2.13,33,0.2,83,46.53,285205327.54
2005-05-03,Data Center,RTX 4090,Middle East,3239,Cloud Providers,Individual,1.2,180127.26,23,High,2.55,77,0.12,87,58.34,317345281.17
1993-07-06,OEM,RTX 3080,Middle East,4637,Cloud Providers,Business,4.7,145561.9,12,Medium,2.95,55,0.09,55,40.46,1811806487.89
2021-06-01,AI,Tesla T4,Middle East,4727,Cloud Providers,Individual,4.7,56779.82,21,Medium,4.27,18,0.14,83,38.6,68858657309.22
2003-02-17,OEM,Tesla T4,Middle East,1735,AI Researchers,Business,4.7,119378.35,11,Medium,4.35,42,0.29,77,54.8,294935759.74
2002-11-15,Data Center,Quadro P2200,Middle East,2155,Cloud Providers,Business,3,127350.86,24,Low,0.3,43,0.26,50,67.99,293108632.81
2010-09-22,OEM,RTX 3080,Middle East,2251,Gamers,Business,4.8,50476.48,0,High,0.33,75,0.28,62,49.35,282048322.27
2020-01-03,Gaming,RTX 4090,Middle East,3470,Gamers,Individual,1.1,53328.73,14,Low,4.71,58,0.23,52,65.5,9849676902.39
2013-05-11,Data Center,Quadro P2200,Middle East,2284,Cloud Providers,Individual,3.6,23325.44,9,High,1.45,64,0.09,87,38.47,314632988.54
2020-05-05,Gaming,RTX 4090,Middle East,3561,Educational Institutions,Business,2.2,60969.21,4,Medium,3.71,90,0.08,59,62.14,7985121778.72
2004-10-24,Gaming,RTX 3080,Middle East,309,AI Researchers,Business,2.2,31227.23,7,Low,2.89,51,0.28,76,45.54,308902817.74
1995-07-22,OEM,Tesla T4,Middle East,2768,AI Researchers,Business,1.2,129842.47,25,High,3.18,53,0.17,53,35.45,295971691.85
2024-05-10,Data Center,RTX 4090,Middle East,1849,AI Researchers,Individual,3,160721.71,25,High,2.57,17,0.2,64,31.9,520718532019.22
2001-02-17,Gaming,Tesla T4,Middle East,2380,AI Researchers,Business,1.7,98750.62,11,Low,0.58,66,0.13,75,62.94,307953447.06
2015-08-17,Data Center,Tesla V100,Middle East,1211,Educational Institutions,Individual,4.9,68728.63,14,Low,2.95,73,0.24,89,40.37,293635664.53
2002-05-19,AI,Tesla T4,Middle East,1370,Gamers,Business,3.2,155214.29,18,Low,0.94,65,0.28,65,43.04,292867376
2015-01-09,Data Center,RTX 3080,Middle East,544,Educational Institutions,Individual,5,37256.37,4,Medium,3.58,66,0.27,77,40.43,288379359.86
1994-01-25,Data Center,Tesla V100,Middle East,599,Cloud Providers,Individual,2.9,171198.44,25,High,0.15,75,0.18,69,64.38,1557836775.85
2023-07-30,OEM,Tesla V100,Middle East,184,Educational Institutions,Business,1.2,156898.41,14,Low,2.3,18,0.08,50,43.26,418890672646.45
2005-10-28,Data Center,Quadro P2200,Middle East,4641,AI Researchers,Business,4,115656.78,20,High,1.48,80,0.28,56,67.7,280887360.75
2005-01-14,AI,RTX 4090,Middle East,796,Educational Institutions,Business,2.6,140940.42,1,High,4.36,15,0.18,75,43.04,289475384.3
2018-02-06,AI,RTX 3080,Middle East,1273,AI Researchers,Individual,4.8,28973.33,1,Medium,3.8,35,0.26,64,30.73,1768851474.06
2017-01-13,OEM,Tesla T4,Middle East,4392,Gamers,Individual,2.3,134945.2,23,Low,2.94,69,0.1,59,31.08,294936800.34
1996-03-11,AI,RTX 3080,Middle East,1279,Cloud Providers,Individual,3.2,104824.05,3,High,3.05,39,0.28,63,64.25,314635652.07
2016-05-18,Gaming,RTX 3080,Middle East,1813,Gamers,Business,3,84107.8,10,High,1.41,71,0.1,68,66.06,296328351.17
1994-04-15,AI,RTX 3080,Middle East,2437,Educational Institutions,Individual,2,50857.42,18,Medium,0.51,19,0.18,52,35.9,1910729719.67
1999-06-09,OEM,Quadro P2200,Middle East,4449,Educational Institutions,Individual,1.4,98759.95,21,Low,2.51,83,0.09,50,52.86,303850874.83
2014-08-22,AI,Tesla V100,Middle East,4365,Educational Institutions,Individual,3.1,68691.66,12,High,3.04,51,0.1,53,53.39,317353896.99
2022-08-26,AI,Quadro P2200,Middle East,2797,Gamers,Business,2.6,71195.93,16,High,2.56,12,0.06,65,40.82,143995387245.46
2003-09-01,AI,Tesla T4,Middle East,807,Educational Institutions,Business,2.2,148662.55,25,Low,0.84,31,0.09,79,33.4,296534084.15
2012-07-24,AI,Tesla V100,Middle East,4223,Educational Institutions,Individual,4.1,111647.67,5,High,3.06,20,0.23,86,44.32,314390678.71
2006-11-30,AI,RTX 4090,Middle East,1025,Educational Institutions,Business,2.3,62386.48,0,Medium,1.91,76,0.26,69,50.67,307045394.21
2015-09-23,Gaming,Tesla T4,Middle East,3731,AI Researchers,Individual,4.5,190688.27,25,Low,0.19,34,0.14,89,67.05,287339096.58
2008-07-16,AI,Tesla T4,Middle East,4452,Cloud Providers,Business,3,21962.92,20,Medium,0.88,35,0.13,79,44.46,311731179.12
2014-08-02,Data Center,RTX 3080,Middle East,4503,Educational Institutions,Business,3.7,160335.17,4,Medium,0.52,59,0.28,53,66.71,317239822.14
2010-08-10,Data Center,Tesla V100,Middle East,2154,Educational Institutions,Individual,3.3,136561.18,20,High,2.23,18,0.23,57,57.71,305206590.06
1995-01-23,AI,RTX 3080,Middle East,949,Cloud Providers,Individual,3.2,96551.29,13,High,2.85,56,0.21,89,62.8,286945171.91
2022-08-26,Gaming,RTX 4090,Middle East,4189,Educational Institutions,Individual,1.1,25600.27,23,Medium,1.46,75,0.29,72,59.49,230962407401.23
1997-10-27,OEM,RTX 3080,Middle East,958,Cloud Providers,Individual,4.7,12319.4,13,Medium,4.68,28,0.27,85,30.6,280373172.96
2015-03-21,Gaming,Tesla V100,Middle East,4905,Cloud Providers,Individual,1.3,99953.31,5,High,1.24,51,0.27,62,68.99,307668425.68
1999-03-15,AI,Quadro P2200,Middle East,4819,Educational Institutions,Business,1.5,14740.43,21,Medium,4.07,14,0.09,86,67.34,310794815.77
2016-11-07,OEM,Quadro P2200,Middle East,3232,Cloud Providers,Individual,2.7,122517.99,17,High,0.48,42,0.24,71,63.58,308813232.71
2005-05-27,OEM,Tesla V100,Middle East,1386,AI Researchers,Individual,3.2,86369.61,20,High,3.05,34,0.27,87,36.15,289246575.65
1997-10-31,OEM,RTX 4090,Middle East,327,AI Researchers,Business,5,183031.64,18,Medium,0.82,83,0.05,79,37.35,307381467.75
2009-12-13,Gaming,Tesla T4,Middle East,2793,Educational Institutions,Individual,3.1,194371.76,11,Low,4.51,59,0.13,78,44.41,305336927.54
2004-03-10,AI,RTX 3080,Middle East,3659,Educational Institutions,Individual,2.8,191884.18,12,High,2.35,11,0.07,59,39.06,314776656.48
2008-01-25,Gaming,Quadro P2200,Middle East,2581,Gamers,Business,3.9,10981.42,1,Low,0.89,16,0.24,85,39.43,305980632.77
2005-12-24,Data Center,RTX 4090,Middle East,451,Gamers,Individual,2.3,154619.02,25,High,0.62,70,0.16,54,50.83,307298168.2
2005-05-25,AI,RTX 3080,Middle East,2088,Cloud Providers,Individual,3.8,136950.97,2,Medium,4.83,65,0.28,77,58.58,317283607.31
2022-08-10,OEM,RTX 4090,Middle East,4853,Cloud Providers,Individual,4.4,177331.35,17,Low,3.97,33,0.14,79,62.77,220989298508.17
2013-06-14,Gaming,Tesla V100,Middle East,2516,AI Researchers,Business,2.6,24179.78,11,Low,0.41,62,0.06,87,39.76,299297035.24
1994-07-11,Data Center,RTX 4090,Middle East,3839,Educational Institutions,Individual,2.1,105146.24,9,Medium,4.37,14,0.24,73,32.99,1753637057.98
2024-04-03,AI,RTX 4090,Middle East,3546,Gamers,Business,2.6,197656.28,23,Medium,0.95,53,0.22,78,61.49,632111373635.19
2009-10-25,AI,Quadro P2200,Middle East,188,AI Researchers,Individual,4.8,69289.87,12,Low,0.88,83,0.07,56,45.56,318931698.89
1996-11-13,AI,Tesla T4,Middle East,4666,AI Researchers,Business,1.5,172156.84,23,High,2.08,81,0.06,85,49.59,284407585.69
1996-02-07,Data Center,RTX 3080,Middle East,1745,Gamers,Individual,2.1,195752.44,17,Low,1.1,46,0.12,50,58.26,289231733.44
2022-12-18,AI,RTX 4090,Middle East,4473,Gamers,Individual,2,90347.27,21,High,3.61,57,0.07,64,37.35,237927433769.75
1998-05-13,AI,Tesla V100,Middle East,104,Cloud Providers,Business,2.8,90811.65,1,Low,1.23,87,0.12,56,35.2,316241484.31
1995-04-12,Gaming,RTX 3080,Middle East,2048,Cloud Providers,Business,2,25890.8,17,Low,2.45,64,0.22,53,64.78,319755132.46
2009-03-31,Data Center,RTX 3080,Middle East,2626,Gamers,Business,2,170431.16,11,Low,1.86,55,0.19,86,33.04,314668382.69
2001-05-30,Gaming,Tesla T4,Middle East,4894,Gamers,Individual,4,123200,18,Low,4.65,49,0.22,82,38.45,307786798.97
1996-08-19,Data Center,RTX 3080,Middle East,2355,AI Researchers,Business,1.1,159054.19,25,Low,2.77,47,0.28,83,40.6,316100403.25
1996-07-14,Gaming,Quadro P2200,Middle East,4899,Cloud Providers,Individual,2.2,98967.9,6,High,4.28,86,0.14,50,39.84,305853939.34
2018-02-04,Gaming,Tesla T4,Middle East,2884,AI Researchers,Individual,2.8,121053.66,21,Medium,0.98,43,0.05,79,67.26,1510367160.76
1993-09-04,OEM,Tesla T4,Middle East,3711,AI Researchers,Individual,1.5,125083.67,19,Low,0.92,74,0.21,53,31.16,1434892856.26
2001-03-30,AI,Tesla V100,Middle East,2751,Gamers,Business,4,118616.51,23,High,3.89,40,0.21,61,59.55,308635475.84
2000-12-25,Gaming,Tesla T4,Middle East,893,AI Researchers,Business,2.6,129431.58,25,Low,4.06,27,0.1,78,34.79,303878518.63
2004-11-19,AI,RTX 4090,Middle East,3369,Educational Institutions,Business,2.9,135843.39,17,High,4.82,46,0.27,76,51.13,310030537.98
2018-10-17,Data Center,Quadro P2200,Middle East,3860,AI Researchers,Business,2.1,66682.2,2,Low,0.11,85,0.23,72,43.48,1649539099.42
2011-06-26,AI,RTX 4090,Middle East,382,Gamers,Individual,3.2,189828.38,10,Low,2.24,78,0.19,86,63.88,293559712.2
2012-09-25,AI,Quadro P2200,Middle East,4306,Cloud Providers,Business,2.6,164464.82,18,High,2.77,62,0.15,67,46.01,293426539.98
2001-01-19,AI,Tesla V100,Middle East,4210,Gamers,Individual,3.2,173182.41,12,Low,0.79,70,0.09,59,48.39,296042209.37
2003-08-27,AI,Quadro P2200,Middle East,3623,Educational Institutions,Business,1.4,67063.12,1,High,3.32,41,0.08,82,43.46,306338693.74
2002-05-22,OEM,RTX 4090,Middle East,1797,Cloud Providers,Individual,2.5,196307.89,12,Low,0.25,33,0.11,77,43.55,295825992.4
2008-01-06,AI,Tesla T4,Middle East,300,Educational Institutions,Business,1.8,198265.2,2,Medium,2.54,46,0.19,58,52.44,292781725.39
2016-08-18,Gaming,Tesla T4,Middle East,1213,Educational Institutions,Individual,2.1,164298.67,17,High,1.94,21,0.17,81,36.98,299063594.81
1996-07-22,OEM,RTX 4090,Middle East,4218,Educational Institutions,Business,3.9,168014.24,7,Low,2.44,27,0.25,62,57.65,312860137.12
2017-06-23,OEM,RTX 3080,Middle East,3141,Cloud Providers,Individual,2.4,106361.87,5,High,0.81,73,0.07,52,59.35,310338787.83
2001-02-01,Data Center,RTX 4090,Middle East,2370,AI Researchers,Business,4.9,127338.23,15,High,2.52,44,0.08,69,53.99,301472456.04
1994-06-27,AI,Tesla V100,Middle East,3995,Cloud Providers,Individual,1.3,162697.07,13,High,1.07,42,0.25,77,38.3,1144070079.51
1998-05-22,Gaming,Tesla V100,Middle East,4726,Educational Institutions,Business,3.7,164437.25,13,High,1.24,55,0.23,71,40.22,292055026.19
2024-04-17,AI,Tesla T4,Middle East,2401,Cloud Providers,Individual,3.1,177089.75,17,Low,3.69,86,0.09,70,43.6,1094509950659.88
2008-06-01,Gaming,Tesla V100,Middle East,2324,Educational Institutions,Business,3.2,169040.82,10,High,2.86,83,0.19,66,49.88,291164789.56
2022-09-11,Data Center,Tesla T4,Middle East,1253,AI Researchers,Individual,1.6,17609.17,0,Medium,4.8,14,0.16,59,32.83,137377810968.54
2022-07-06,Gaming,RTX 4090,Middle East,435,Gamers,Business,4,131869.38,18,Medium,3.93,38,0.13,84,52.33,195539019943.13
2024-07-26,Data Center,Quadro P2200,Middle East,4959,AI Researchers,Business,3.7,132778.51,4,Low,1.19,49,0.28,79,54.97,525220820727.86
2023-01-12,Gaming,RTX 3080,Middle East,1572,Gamers,Business,1.7,29378.25,6,Medium,1.32,74,0.21,62,53.26,544084473764.02
1998-09-04,Data Center,Tesla T4,Middle East,4554,AI Researchers,Business,2.7,121819.48,5,Low,0.13,19,0.14,77,31.38,292925225.78
1999-11-14,Gaming,RTX 4090,Middle East,2467,Educational Institutions,Business,3.1,126826,4,Low,0.95,12,0.2,68,38.89,283240914.76
2020-05-09,Data Center,RTX 4090,Middle East,659,AI Researchers,Business,3.3,82068.12,21,Medium,4.91,38,0.22,82,63.28,3968989299.54
2012-08-24,AI,Quadro P2200,Middle East,2163,Educational Institutions,Business,4.5,87957.25,20,Low,3.98,60,0.26,90,43.85,298775163.17
2020-03-24,Data Center,Quadro P2200,Middle East,3113,Gamers,Business,3,51520.11,13,Medium,4.18,87,0.26,80,47.37,6386905821.07
1993-04-26,Data Center,Tesla V100,Middle East,745,Cloud Providers,Individual,1.7,130060.69,13,High,2.91,70,0.24,50,32.09,1458110292.05
2008-03-28,AI,RTX 3080,Middle East,3394,Gamers,Individual,4.8,77052.43,5,High,2.06,17,0.28,75,56.99,319487089.14
2008-09-17,AI,RTX 3080,Middle East,273,AI Researchers,Business,3.6,39402.97,15,High,2.47,10,0.2,67,33.96,288089363.25
2005-02-28,Data Center,RTX 3080,Middle East,3717,Educational Institutions,Individual,3.8,182411.71,17,Medium,4.32,32,0.13,61,42.03,292105833.86
2001-06-09,AI,Tesla T4,Middle East,2565,Cloud Providers,Individual,1.6,43318.62,23,High,4.39,27,0.18,70,37.63,282487621.5
2005-11-28,OEM,RTX 4090,Middle East,2363,Gamers,Business,3.9,100176.76,7,Medium,4.2,68,0.12,75,42.73,315683074.12
1999-06-11,OEM,RTX 3080,Middle East,3870,Educational Institutions,Individual,1.1,138624.68,3,Low,0.77,52,0.23,88,56.16,299471071.6
2000-01-24,Data Center,RTX 3080,Middle East,3224,Educational Institutions,Individual,4,160443.65,5,Low,0.61,40,0.18,63,32.57,301372735.52
2013-09-24,OEM,RTX 4090,Middle East,3808,Educational Institutions,Business,4.7,26941.74,10,Medium,4.55,86,0.29,69,59.02,297662471.07
2024-07-12,Gaming,Quadro P2200,Middle East,1871,Gamers,Business,2,135582,7,Medium,2.85,36,0.16,73,60.35,853998249885.09
2001-08-05,OEM,Tesla T4,Middle East,4888,Gamers,Individual,4.7,113744.91,24,Medium,4.96,20,0.18,55,39.41,297649388.99
2005-10-29,Data Center,RTX 4090,Middle East,636,AI Researchers,Business,1.1,107074.53,15,High,0.31,28,0.28,68,60.42,319920689.61
2013-09-17,Gaming,Tesla T4,Middle East,4163,Gamers,Business,1.2,180686.55,13,Low,1.28,51,0.27,62,39.16,287782051.33
2021-06-08,AI,RTX 4090,Middle East,4867,Gamers,Business,5,140753.7,8,Medium,4.53,25,0.2,50,36.08,64533568260.38
2002-12-19,Data Center,RTX 3080,Middle East,334,Cloud Providers,Individual,3.3,181457.24,7,Medium,4.17,58,0.22,79,65.48,315094573.96
2005-11-30,Data Center,Quadro P2200,Middle East,3059,Gamers,Business,1.7,184476.29,21,High,2.27,70,0.08,64,39.24,303567525.33
2013-07-02,AI,Tesla V100,Middle East,4366,Educational Institutions,Business,4,74609.67,22,High,0.29,87,0.16,80,47.19,289571288.3
2019-12-29,Data Center,Tesla T4,Middle East,3851,Gamers,Business,2.2,114566.7,19,High,0.74,60,0.09,86,63.45,9167159933.56
1994-12-16,Data Center,Tesla V100,Middle East,1332,Gamers,Business,3.5,138272.76,10,Low,4.73,71,0.13,83,50.39,1850878607.05
1995-06-04,OEM,Tesla V100,Middle East,2555,Gamers,Individual,4.6,198288.52,22,Low,3.36,54,0.23,63,42.24,306959550.9
1995-03-09,AI,Tesla T4,Middle East,407,Cloud Providers,Individual,1.2,118354.45,23,Medium,0.37,18,0.27,73,38.36,286071135.33
1997-05-19,Data Center,Tesla V100,Middle East,2895,Gamers,Business,1.9,105846.34,0,High,4.08,55,0.21,53,52.75,304890271.91
2020-06-04,Data Center,Tesla T4,Middle East,3781,AI Researchers,Individual,4.8,141646.79,22,High,4.07,53,0.26,74,45.24,4907698427.09
2024-05-02,AI,Tesla T4,Middle East,2124,Gamers,Business,2.2,55880.54,2,High,1.8,18,0.23,85,63.65,714934234953.44
2012-10-06,Data Center,Tesla T4,Middle East,4332,Educational Institutions,Individual,3.2,81856.77,24,Medium,1.75,48,0.21,50,58.72,283938360.62
2019-05-14,OEM,RTX 3080,Middle East,139,Gamers,Individual,3.2,45412.61,7,Medium,3.59,57,0.12,78,40.51,5807642427.1
2010-04-20,Data Center,Tesla T4,Middle East,3682,Educational Institutions,Individual,3.5,171227.13,24,Low,2.61,64,0.12,78,62.24,285535583.99
2003-08-10,Gaming,RTX 3080,Middle East,4318,AI Researchers,Individual,2.7,86607.15,19,Medium,2,41,0.11,76,69.03,300548465.92
2010-04-09,Gaming,Tesla V100,Middle East,1693,AI Researchers,Business,4.3,174175.47,13,Medium,3.92,75,0.19,54,65.49,301129034.1
2021-10-19,Gaming,Quadro P2200,Middle East,943,AI Researchers,Business,4,96799.4,7,High,3.39,34,0.11,51,60.66,45435641267.76
1998-07-23,Gaming,Quadro P2200,Middle East,2923,Gamers,Business,1.1,115593.43,8,High,2.54,13,0.17,82,58.51,297936395.68
2021-07-25,OEM,Tesla V100,Middle East,1416,Gamers,Individual,5,198558.26,6,Medium,4.27,76,0.14,71,68.69,30725430550.47
1995-02-28,OEM,RTX 4090,Middle East,825,Gamers,Individual,4.4,160431.1,23,Low,4.01,65,0.15,60,34.44,310960534.68
2018-11-28,Data Center,Tesla T4,Middle East,2463,Educational Institutions,Business,3.5,148953.27,3,Low,4.12,43,0.2,58,66.35,1846240650.52
2006-12-15,OEM,Quadro P2200,Middle East,332,AI Researchers,Business,2.6,68450.96,12,High,3.17,86,0.23,66,60.98,307763314.55
2008-03-10,OEM,Quadro P2200,Middle East,3687,Gamers,Business,1.8,76281.5,5,Medium,2.86,54,0.26,70,44.04,286846177.49
2012-09-09,Data Center,RTX 3080,Middle East,2019,Gamers,Business,4.3,140883.72,17,Medium,4.28,45,0.21,74,66.85,289905941.48
2013-11-20,AI,Tesla V100,Middle East,3801,Educational Institutions,Business,4.6,102622.23,14,High,0.99,66,0.23,52,41.43,289373973.25
2010-05-20,AI,Quadro P2200,Middle East,1848,Educational Institutions,Business,5,64251.74,3,Low,4,30,0.16,68,46.65,286851855.33
2007-03-06,AI,RTX 4090,Middle East,4025,AI Researchers,Business,2.4,95357.88,11,Low,1.84,38,0.23,57,49.53,314310208.85
2012-03-26,Gaming,Quadro P2200,Middle East,906,AI Researchers,Individual,4.7,140249.14,22,High,4.69,72,0.16,81,68.78,302407493.57
2005-12-13,Data Center,Tesla T4,Middle East,2270,AI Researchers,Individual,1.8,37383.49,12,Low,4.81,55,0.23,83,36.91,309424731.36
2001-12-06,OEM,RTX 4090,Middle East,645,Cloud Providers,Individual,2.4,153487.22,20,High,3.68,14,0.05,81,45.85,296505389.05
1998-07-12,Gaming,RTX 3080,Middle East,959,Gamers,Individual,2.3,27774.08,11,Medium,2.7,17,0.24,87,43.32,286435895.57
2000-09-08,OEM,Tesla V100,Middle East,2313,Educational Institutions,Business,1.5,37003.22,23,High,1.58,69,0.26,59,47.37,302053877.62
2003-12-12,Data Center,RTX 3080,Middle East,641,Gamers,Business,3.3,153910.1,9,High,0.15,16,0.1,88,51.69,297389043.49
2012-03-09,OEM,Tesla T4,Middle East,1984,Cloud Providers,Individual,2.6,144410.45,7,Low,0.76,85,0.29,81,31.13,296623648.47
2020-06-28,AI,RTX 4090,Middle East,4510,Cloud Providers,Business,1.9,81470.98,6,High,1.73,27,0.08,83,64.88,6899786820.38
2002-03-05,AI,Tesla V100,Middle East,738,AI Researchers,Individual,2.5,60401.84,16,Medium,0.13,71,0.24,85,58.36,315307738.77
1995-10-25,AI,Tesla T4,Middle East,3766,AI Researchers,Business,1.4,145729.57,22,Low,0.79,10,0.05,73,38.16,316645241.78
2000-09-18,OEM,Tesla T4,Middle East,429,Educational Institutions,Individual,2.9,78659.99,8,High,1.71,45,0.24,51,53.77,316324125.29
2005-12-21,Data Center,Quadro P2200,Middle East,1861,AI Researchers,Individual,2.9,131269.46,12,Medium,2.79,74,0.21,86,54.63,287592168.33
2010-02-24,OEM,RTX 4090,Middle East,4168,Educational Institutions,Individual,1.7,19093.29,10,Medium,0.52,15,0.08,84,61.3,303360574.18
2019-10-20,AI,RTX 4090,Middle East,3281,Educational Institutions,Business,2.5,150499.19,1,Low,2.37,86,0.14,56,41.61,6320514571.75
2023-11-10,Gaming,RTX 4090,Middle East,4807,AI Researchers,Business,3,103448.69,11,Medium,1.2,18,0.05,62,37.09,553405848391.62
2018-08-17,Data Center,Tesla T4,Middle East,172,Cloud Providers,Business,2.5,26173.97,3,Medium,4.64,21,0.13,60,67.98,1833345639.26
2010-03-03,AI,RTX 4090,Middle East,3533,Gamers,Individual,2.5,187558.95,6,Low,1.06,74,0.26,60,37.15,280296289.12
2020-04-14,Gaming,RTX 3080,Middle East,723,Cloud Providers,Individual,3.3,17916.54,7,Low,0.32,77,0.22,53,40.66,3921523970.87
